"","hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","area","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_population_2022","urban_population_2022","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total","income_transfert","income_military","income_pdfo","income_unified_tax","income_property_tax","income_excise_duty","income_corporate_tax","income_parking_fee","income_tourist_fee","income_eco_tax","income_non_tax","income_capital_proceedings","income_special_funds","income_rent","income_own","own_income_prop","transfert_prop","military_tax_prop","pdfo_prop","unified_tax_prop","property_tax_prop","excise_duty_prop","corporate_tax_own_prop","parking_fee_own_prop","tourist_fee_own_prop","eco_tax_own_prop","non_tax_own_prop","capital_proceedings_own_prop","special_funds_own_prop","excise_duty_own_prop","pdfo_own_prop","unified_tax_own_prop","property_tax_own_prop","rent_own_prop","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_mar_apr","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_jul_sep","own_income_no_mil_change_YoY_oct_jan","own_income_no_mil_change_YoY_oct_dec","own_income_no_mil_change_YoY_may_feb","own_income_no_mil_change_YoY_adapt","income_own_full_year","own_income_prop_full_year","recovery_month_distance","diversification_income_score","count_recovery","recovery_month_distance_2","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","dfrr_executed","dfrr_executed_20_21","turnout_2020","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","Status_war_sept","Status_war_sept_ext","deoccupation_date","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","declarations_pct","urban_declarations_pct","train_station","n_agreements","n_agreements_active","n_agreements_hromadas","n_agreements_hromadas_active"
"1313","UA71040030000055285","Вознесенська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Вознесенська сільська громада",0,"UA71040030010094831","Вознесенське",49.7583507,32.161154,56.6,8,107.1,201.740346786944,222.438590832273,414.60926291394,0,0,0,0,0,1,0,0,4916,0,0,"2356100000","Бюджет Вознесенської сільської територіальної громади","Cherkassy","Center","C",46821.55583,18383.71022,0,16098.8275,4571.55841,6498.60322,137.567,21.399,0,0,27.34026,1046.07009,0,34.14913,2.331,28437.84561,0.6074,0.3926,0,0.3438,0.0976,0.1388,0.0029,8e-04,0,0,0.001,0.0368,0,0.0012,0.0048,0.5661,0.1608,0.2285,1e-04,68.437226051699,16.5804677111422,12.512700351743,11.5651220076886,18.7086825565568,18.1513917526748,19.410024991446,11.5980273589469,2.12821484541456,28437.84561,0.607366523941501,0,3999.1846,6,NA,0.21,0.0817,0.07,34387.08527,49904.09508,15517.00981,NA,NA,0.388276670574443,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",907,3003,1693,1310,0.56,0.44,0,3003,0,1,708,0.24,2113,0.7,0.610862489829129,NA,1,3,0,3,0
"1314","UA71040050000016509","Гельмязівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Гельмязівська сільська громада",0,"UA71040050010078637","Гельмязів",49.8223009,31.836067,67.4,12,305.1,183.895499785117,233.156545644498,397.228334597054,0,0,0,0,0,1,0,0,7989,0,0,"2356200000","Бюджет Гельмязівської сільської територіальної громади","Cherkassy","Center","C",86133.90755,30197.50234,0,29954.16485,9667.7289,14258.72615,554.89003,0.39063,0,0,85.72105,1324.97526,0,65.76569,24.04265,55936.40521,0.6494,0.3506,0,0.3478,0.1122,0.1655,0.0064,0,0,0,0.0015,0.0237,0,0.0012,0.0099,0.5355,0.1728,0.2549,4e-04,59.4125315686889,-3.32317292405735,-9.81217047752984,23.2063075482287,6.62069863345169,9.80421294099527,19.2213910253326,5.57599418248991,9.94387155750904,55936.40521,0.649412139783968,0,3822.5749,7,NA,0.15,0.0707,0.04,64310.57499,89303.30111,24992.72612,NA,NA,0.427372208064758,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,4958,2678,2280,0.54,0.46,0,4958,0,1,1683,0.34,3226,0.65,0.62060332957817,NA,0,1,1,0,0
"1315","UA71040070000034468","Драбівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","селищна","Драбівська селищна громада",0,"UA71040070010090868","Драбів",49.9615236,32.1520869,79.8,18,471.6,182.670726868883,206.194083013621,424.534434658776,0,0,0,0,0,0,0,0,15532,6085,0.391771825907803,"2355500000","Бюджет Драбівської селищної територіальної громади","Cherkassy","Center","C",146670.70659,50339.8393,1084.67447,50870.9017,19620.69392,18809.51763,3285.56774,7.7,0,0,54.63949,3676.72551,1.4,0,3.7213,96330.86729,0.6568,0.3432,0.0074,0.3468,0.1338,0.1282,0.0224,1e-04,0,0,6e-04,0.0382,0,0,0.0341,0.5281,0.2037,0.1953,0,32.752313800794,-7.88883418243923,-5.64604657021095,-2.79503560945992,-3.01111970635668,13.0705790116458,15.9441407474393,3.27442271675173,4.87771447608255,96330.86729,0.656783276835784,8,3611.4781,3,NA,0.14,0.0544,0.05,109747.64836,154317.29433,44569.64597,5173.27106598985,5170.27106598985,0.412878503268465,5,0,0,0,0,0,0,1,0,2019-04-21,2019,1039.91666666667,1,0,0,0,0,"not occupied","not occupied","0",3149,17787,9638,8149,0.54,0.46,14682,3105,0.83,0.17,4458,0.25,12862,0.72,1.14518413597734,2.41281840591619,1,1,1,0,0
"1316","UA71040090000047664","Золотоніська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","міська","Золотоніська міська громада",0,"UA71040090010057400","Золотоноша",49.6689719,32.0427439,43.8,15,410,205.953060689091,235.524898208871,402.601930967395,0,0,0,0,0,1,0,0,34914,27206,0.779228962593802,"2356500000","Бюджет Золотоніської міської територіальної громади","Cherkassy","Center","C",392371.13687,152588.97065,11512.52255,138264.77765,33723.69182,30800.72578,21153.99677,39.50066,262.7886,37.4832,206.63853,11520.36289,2635.7577,122.195,1014.24762,239782.16622,0.6111,0.3889,0.0293,0.3524,0.0859,0.0785,0.0539,2e-04,0.0011,2e-04,9e-04,0.048,0.011,5e-04,0.0882,0.5766,0.1406,0.1285,0.0042,18.7904093870265,-12.1158593459596,-11.0295313181455,-1.21421893437061,1.50800395884618,5.77907823730921,1.25949424824565,2.21321468845508,13.6238633048058,239782.16622,0.611110613621522,10,3789.5476,1,NA,0.43,0.193,0.09,343377.11487,427040.93716,83663.82229,72460.8022207105,17333.5788078665,NA,19,1,1,0,0,0,1,2,1,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",3928,37933,20409,17524,0.54,0.46,33121,4812,0.87,0.13,11272,0.3,27518,0.73,1.08646961104428,1.21741527604205,1,3,0,2,0
"1317","UA71040110000054881","Зорівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Зорівська сільська громада",0,"UA71040110010099461","Зорівка",49.8199838,32.2457318,76.6,9,173.8,199.387338567999,213.284544730971,423.101135464406,0,0,0,0,0,1,0,0,3617,0,0,"2352400000","Бюджет Зорівської сільської територіальної громади","Cherkassy","Center","C",40622.30308,11639.19097,0,15416.07205,5141.20708,7764.22348,43.52215,39.1,0,0,28.22175,545.55421,0,4.71945,0.49194,28983.11211,0.7135,0.2865,0,0.3795,0.1266,0.1911,0.0011,0.0013,0,0,0.001,0.0188,0,2e-04,0.0015,0.5319,0.1774,0.2679,0,29.7546577716424,13.330207588674,26.0869344105116,-13.5952221146854,-15.6810810194812,3.46995951593616,9.0679578099659,2.18525136110255,-29.0112886081552,28983.11211,0.713477816679221,0,3865.172,4,NA,0.09,0.0526,0.01,31484.28744,41096.75716,9612.46972,NA,NA,0.576673866090713,NA,0,0,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0
"1318","UA71040130000029175","Іркліївська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Іркліївська сільська громада",0,"UA71040130010023974","Іркліїв",49.5274997,32.3352479,56.3,26,939.8,230.158484268553,235.319050561901,415.488222468579,0,0,0,0,0,1,0,0,17992,0,0,"2352200000","Бюджет Іркліївської сільської територіальної громади","Cherkassy","Center","C",167695.53307,61076.73131,0,63479.58788,19599.99767,18264.85823,1752.73676,0,0,0,136.08492,3211.78702,0.5,1.3311,171.91818,106618.80176,0.6358,0.3642,0,0.3785,0.1169,0.1089,0.0105,0,0,0,0.0013,0.0301,0,0,0.0164,0.5954,0.1838,0.1713,0.0016,27.9527031373147,-0.392118784723117,-23.3429590104747,-6.97755694228851,-5.45504864784083,14.8278910729855,19.4734681455473,-0.672630658958362,-5.06292986311772,106618.80176,0.635787965297173,9,4188.0395,2,NA,0.03,0.0437,-0.03,110036.9343,161936.41713,51899.48283,NA,NA,0.404518558364712,NA,0,0,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,13682,7341,6341,0.54,0.46,0,13682,0,1,3262,0.24,9657,0.71,0.760449088483771,NA,0,3,1,19,0
"1319","UA71040150000026547","Новодмитрівська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Новодмитрівська сільська громада",0,"UA71040150010099061","Нова Дмитрівка",49.6927254,32.008522,46.2,18,388.9,202.451615404685,235.127542169821,401.542010104477,0,0,0,0,0,1,0,0,9813,0,0,"2357100000","Бюджет Новодмитрівської сільської територіальної громади","Cherkassy","Center","C",118967.7459,38236.83589,0,45844.10951,9995.71965,16839.26609,5901.51082,2.611,0,0.15,103.18794,1499.25014,0,93.08936,452.0155,80730.91001,0.6786,0.3214,0,0.3853,0.084,0.1415,0.0496,0,0,0,0.0013,0.0186,0,0.0012,0.0731,0.5679,0.1238,0.2086,0.0056,33.6985389454717,-36.8759375866586,-33.625724473192,-10.0970424920385,0.783714924402568,-0.377554858062901,-2.07050843377838,-4.61269089453137,37.6596525110611,80730.91001,0.678594936797907,4,3870.4351,2,NA,-0.04,0.0336000000000001,-0.09,77406.79518,108691.11389,31284.31871,NA,NA,0.389007291082445,NA,0,0,0,0,0,1,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,5274,2854,2420,0.54,0.46,0,5274,0,1,1353,0.26,3834,0.73,0.537450321002751,NA,0,1,0,1,0
"1320","UA71040170000034734","Піщанська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Піщанська сільська громада",0,"UA71040170010021118","Піщане",49.7457481,31.842782,57.5,8,239.5,191.659378864933,238.852920920889,393.603314680354,0,0,0,0,0,1,0,0,6574,0,0,"2357200000","Бюджет Піщанської сільської територіальної громади","Cherkassy","Center","C",68289.90707,28470.15894,0,19132.38761,5680.14697,9431.45048,4492.65431,0,0,18,46.16367,584.73485,25.73369,240.4514,168.02515,39819.74813,0.5831,0.4169,0,0.2802,0.0832,0.1381,0.0658,0,0,5e-04,0.0012,0.0147,6e-04,0.006,0.1128,0.4805,0.1426,0.2369,0.0042,80.2619534698223,-20.6150885751864,-22.9291330841492,8.97394202919144,14.4981707306256,8.65849891930579,3.77882978149773,-1.87981258152063,35.113259305812,39819.74813,0.58309858423417,4,3203.146,5,NA,0.12,0.0674,0.01,44734.05005,68773.04225,24038.9922,NA,NA,0.383723071257595,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,4272,2315,1957,0.54,0.46,0,4272,0,1,1148,0.27,3099,0.73,0.649832674170977,NA,0,0,0,0,0
"1321","UA71040190000080571","Чорнобаївська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","селищна","Чорнобаївська селищна громада",0,"UA71040190010053311","Чорнобай",49.6703225,32.3232732,52.3,26,639.9,216.290364277335,222.857136598738,420.967070064153,0,0,0,0,0,1,0,0,19839,6878,0.346690861434548,"2357700000","Бюджет Чорнобаївської селищної територіальної громади","Cherkassy","Center","C",233271.01367,75765.09951,1193.72299,78583.65937,29552.96497,30065.64237,4539.69435,16.43936,0,0,237.09728,14479.371,0.5,0,25.96247,157505.91416,0.6752,0.3248,0.0051,0.3369,0.1267,0.1289,0.0195,1e-04,0,0,0.0015,0.0919,0,0,0.0288,0.4989,0.1876,0.1909,2e-04,25.7926922832537,16.0855976106109,11.5979115771333,-6.90980536978721,10.5862016111206,4.36233758738056,6.32546967551717,5.00980507168389,-5.49939599949032,157505.91416,0.675205683217967,0,3298.1509,4,NA,0.14,0.0735,0.03,180060.89551,240508.32448,60447.42897,NA,NA,0.37195920925198,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,17884,9717,8167,0.54,0.46,14723,3161,0.82,0.18,4863,0.27,13253,0.74,0.901456726649529,2.14059319569642,0,0,0,0,0
"1322","UA71040210000024694","Шрамківська","UA71040000000022553","Золотоніський","UA71000000000010357","Черкаська","сільська","Шрамківська сільська громада",0,"UA71040210010097965","Шрамківка",50.13714,32.1254,102.1,23,419.8,166.045963658863,194.193177948434,432.014726177009,0,0,0,0,0,0,1,0,11166,0,0,"2357800000","Бюджет Шрамківської сільської територіальної громади","Cherkassy","Center","C",112202.54409,45456.49382,0,28702.29283,11758.85229,19203.24689,5582.46992,2.3093,0,0,23.38438,1417.24625,11.554,35.57245,9.12196,66746.05027,0.5949,0.4051,0,0.2558,0.1048,0.1711,0.0498,0,0,0,4e-04,0.0212,2e-04,5e-04,0.0836,0.43,0.1762,0.2877,1e-04,79.8063750288114,-28.406540757516,-22.4287335710972,-13.6556630523164,-19.0073049817591,24.244267863425,19.6819340614433,0.167206797479058,9.39923577575696,66746.05027,0.594871095048091,3,3061.5658,4,NA,0.06,0.044,-0.01,71063.5871,111231.47635,40167.88925,NA,NA,0.458498435870699,5,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,5657,3072,2585,0.54,0.46,5657,0,1,0,1353,0.24,3997,0.71,0.506627261329035,NA,0,0,0,0,0
"1323","UA71060010000027807","Бабанська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","селищна","Бабанська селищна громада",0,"UA71060010010077839","Бабанка",48.7070412,30.4507396,171.1,12,275.1,284.244627025784,364.188000319805,254.547920135097,0,0,0,0,0,1,1,0,6432,2137,0.332245024875622,"2355800000","Бюджет Бабанської селищної територіальної громади","Cherkassy","Center","C",62134.40136,19714.61756,0,22427.40747,7831.33739,9218.36336,2147.68594,6.13542,0,4.16423,9.96346,685.13559,1.1136,64.94405,23.53329,42419.7838,0.6827,0.3173,0,0.3609,0.126,0.1484,0.0346,1e-04,0,1e-04,2e-04,0.0162,0,0.0015,0.0506,0.5287,0.1846,0.2173,6e-04,57.8204292865142,-21.4359660867911,-9.28025118819452,-10.3285082469101,-9.79490435502686,13.6723273923091,9.29110986244628,1.05989200137095,11.6410617317642,42419.7838,0.682710106986054,2,3636.4525,3,2,0.05,0.028,0.01,44697.92432,62895.74218,18197.81786,NA,NA,0.456329113924051,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"1324","UA71060030000053648","Баштечківська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","сільська","Баштечківська сільська громада",0,"UA71060030010096797","Баштечки",49.2456923,30.3190626,159.3,8,179.4,224.822142431947,330.711158861251,270.382177875638,0,0,0,0,0,0,1,0,3949,0,0,"2355600000","Бюджет Баштечківської сільської територіальної громади","Cherkassy","Center","C",76363.93617,16235.37479,0,13893.84356,6899.92201,8619.63411,101.37246,0,0,0,20.44718,30579.92727,0.5,8.6,4.31479,60128.56138,0.7874,0.2126,0,0.1819,0.0904,0.1129,0.0013,0,0,0,3e-04,0.5086,0,1e-04,0.0017,0.2311,0.1148,0.1434,1e-04,35.8416119125955,-91.3203715190994,-87.4192866192155,-16.3077287043788,22.8880921516304,8.29307456052133,6.32172128433024,8.73554200843667,114.20846367073,60128.56138,0.787394736255382,4,3458.2676,5,6,-0.47,-0.0912,-0.41,31601.00549,45392.62539,13791.6199,NA,NA,0.541075650118203,NA,0,0,0,0,0,0,0,0,2019-04-21,2019,1039.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1
"1325","UA71060050000056084","Буцька","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","селищна","Буцька селищна громада",0,"UA71060050010072245","Буки",49.091744,30.4026306,154.3,8,190.1,241.592212573846,345.041592999177,267.774307709022,0,0,0,0,0,0,1,0,5096,1738,0.34105180533752,"2352600000","Бюджет Буцької селищної територіальної громади","Cherkassy","Center","C",51589.42899,18830.55489,0,16810.83831,6349.05752,7516.14884,642.5707,0,0,0,26.49684,752.71909,637.37,14.45214,9.22066,32758.8741,0.635,0.365,0,0.3259,0.1231,0.1457,0.0125,0,0,0,8e-04,0.023,0.0195,4e-04,0.0196,0.5132,0.1938,0.2294,3e-04,31.1170932510458,-10.6988442338441,-0.638496968040092,-10.2480580846146,-4.0067651493617,-2.68066725705189,-3.71922396040373,-2.51110221553494,6.69207908448239,32758.8741,0.63499198850117,2,3548.5125,1,NA,0.01,0.0463,-0.06,33057.99785,48523.22606,15465.22821,NA,NA,0.529076961148231,NA,0,0,0,0,0,0,0,0,2017-10-15,2017,1592.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,3702,1938,1764,0.52,0.48,3702,0,1,0,1109,0.3,2481,0.67,0.726452119309262,2.13003452243959,0,2,1,19,1
"1326","UA71060070000098837","Дмитрушківська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","сільська","Дмитрушківська сільська громада",0,"UA71060070010032102","Дмитрушки",48.7962462,30.2825171,175.5,12,311.4,274.865038332225,379.021384764008,246.863620268365,0,0,0,0,0,1,1,0,9356,0,0,"2353500000","Бюджет Дмитрушківської сільської територіальної громади","Cherkassy","Center","C",98520.54177,44182.95828,237.52252,25839.30612,9050.54598,7716.30947,8927.83835,0.918,0,105.1601,164.03161,2034.89645,268.14859,46.2549,184.17392,54337.58349,0.5515,0.4485,0.0024,0.2623,0.0919,0.0783,0.0906,0,0,0.0019,0.003,0.0374,0.0049,9e-04,0.1643,0.4755,0.1666,0.142,0.0034,27.3682837790276,0.843879123463798,-5.52870801362548,-22.5407102385214,-13.7910402233936,0.887817415137748,-5.45650438738463,-6.06097667293194,-14.6349193468574,54337.58349,0.551535573331024,0,3024.5049,3,NA,-0.07,-0.0146999999999999,-0.04,50797.3215,94624.82089,43827.49939,263.948684210526,0,0.451084934903906,NA,0,0,0,0,0,0,0,0,2018-10-14,2018,1228.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,8028,4270,3758,0.53,0.47,0,8028,0,1,2282,0.28,5677,0.71,0.858058999572467,NA,0,0,0,0,0
"1327","UA71060090000088339","Жашківська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","міська","Жашківська міська громада",0,"UA71060090010092249","Жашків",49.2478012,30.1066179,176.7,28,724.9,226.139591400761,335.88455643326,257.173573522636,0,0,0,0,0,0,1,0,28503,13242,0.464582675507841,"2351400000","Бюджет Жашківської міської територіальної громади","Cherkassy","Center","C",367186.33925,110650.52532,2254.36053,106792.82489,38416.41617,40815.14783,10481.58322,62.026,0,50.69127,215.74211,58565.7635,360.64141,527.6561,247.32143,256535.81393,0.6987,0.3013,0.0061,0.2908,0.1046,0.1112,0.0285,2e-04,0,2e-04,8e-04,0.2283,0.0014,0.0021,0.0409,0.4163,0.1498,0.1591,0.001,23.5459934718662,-67.5274017670519,-59.3562370339147,-13.9796758985907,-3.57682033221655,3.27704652332108,4.97247581919198,-4.15845914907428,63.9505814348353,256535.81393,0.698652935874438,9,2748.5933,1,NA,-0.15,0.0103,-0.17,216998.8449,306078.63919,89079.79429,7820.29245752151,5488.65245752151,0.392815714175238,8,1,1,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,29286,15860,13426,0.54,0.46,25662,3624,0.88,0.12,8922,0.3,21130,0.72,1.02747079254815,1.93792478477571,0,5,3,21,1
"1328","UA71060110000085867","Іваньківська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","сільська","Іваньківська сільська громада",0,"UA71060110010062999","Іваньки",48.9924674,30.4483919,160.8,6,154.7,252.519109908631,354.627688029557,266.210438757677,0,0,0,0,0,0,0,0,4228,0,0,"2351900000","Бюджет Іваньківської сільської територіальної громади","Cherkassy","Center","C",46245.11594,19476.15363,0,11935.01841,5938.06754,7300.32789,230.16104,0,0,0,23.67437,1310.27094,0.5,26.398,4.54412,26768.96231,0.5788,0.4212,0,0.2581,0.1284,0.1579,0.005,0,0,0,9e-04,0.0489,0,0.001,0.0086,0.4459,0.2218,0.2727,2e-04,14.1752604019221,-28.3449312115988,-18.5234492842801,-5.9757151131447,-11.3078665117601,11.3215460249765,6.6501264005814,1.32073711684637,17.0370646998387,26768.96231,0.578849501528572,7,3248.5432,3,NA,-0.05,0.102,-0.19,25540.06556,37515.71795,11975.65239,NA,NA,0.493370165745856,NA,0,0,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,2416,1306,1110,0.54,0.46,0,2416,0,1,642,0.27,1709,0.71,0.571428571428571,NA,0,2,1,19,1
"1329","UA71060130000099511","Ладижинська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","сільська","Ладижинська сільська громада",0,"UA71060130010040774","Ладижинка",48.5465612,30.2385604,182.7,11,322.3,302.782624449055,357.925445430987,231.986938699861,0,0,0,0,0,1,1,0,10141,0,0,"2353600000","Бюджет Ладижинської сільської територіальної громади","Cherkassy","Center","C",104411.21074,34726.15698,0,24528.40772,7252.58729,11094.40312,23851.03948,2.39153,0,4.31437,23.53691,2494.17394,253.126,14.26,166.8134,69685.05376,0.6674,0.3326,0,0.2349,0.0695,0.1063,0.2284,0,0,1e-04,3e-04,0.0358,0.0036,2e-04,0.3423,0.352,0.1041,0.1592,0.0024,45.2866780587831,-33.2457137515929,-35.481487443467,-27.8733937545881,-2.60661707485205,5.04773530657279,-2.65309818875255,-1.08097168038003,30.6390966767409,69685.05376,0.667409689688653,6,2785.4948,4,6,-0.1,-0.019,-0.07,62695.63262,96695.56696,33999.93434,NA,NA,0.427035782653512,NA,0,0,0,0,0,0,0,0,2018-10-14,2018,1228.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,5608,3111,2497,0.55,0.45,0,5608,0,1,1534,0.27,3835,0.68,0.553002662459324,NA,0,0,0,0,0
"1330","UA71060150000062190","Маньківська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","селищна","Маньківська селищна громада",0,"UA71060150010031935","Маньківка",48.963662,30.3339811,169.4,19,477.3,256.05609680242,360.129484405645,257.275648154525,0,0,0,0,0,1,1,0,17587,7440,0.42303974526639,"2356800000","Бюджет Маньківської селищної територіальної громади","Cherkassy","Center","C",192704.02677,64079.82359,2619.74385,69380.40309,22687.42911,22235.73208,4854.34816,0.9097,0,180.33562,119.57018,8513.26711,0.95,0.60034,650.65779,128624.20318,0.6675,0.3325,0.0136,0.36,0.1177,0.1154,0.0252,0,0,0.0014,9e-04,0.0662,0,0,0.0377,0.5394,0.1764,0.1729,0.0051,18.721389798113,-1.89285156786527,-3.65818846465488,-8.61410802263569,-4.57786026058427,-8.26361103545027,-11.0826277068784,-7.18271281838639,-2.68500869271899,128624.20318,0.667470240948925,12,3577.7023,1,NA,0.06,0.0529000000000001,-0.02,136706.8226,189770.23792,53063.41532,4034.83045685279,3416.93045685279,0.344468181523921,14,1,1,0,0,0,0,0,8,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,16828,9044,7784,0.54,0.46,16827,1,1,0,4739,0.28,12272,0.73,0.95684312276113,2.2616935483871,0,1,0,1,0
"1331","UA71060170000092613","Монастирищенська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","міська","Монастирищенська міська громада",0,"UA71060170010084282","Монастирище",48.9944069,29.8007253,226.9,41,719.2,257.644232939456,370.40701029572,223.814846237948,0,0,0,0,0,0,1,0,33864,11774,0.34768485707536,"2356900000","Бюджет Монастирищенської міської територіальної громади","Cherkassy","Center","C",275127.28448,132874.91499,877.38652,79101.07866,35835.4227,15485.13062,4290.07719,2.92499,0,5.8123,93.7559,6610.77204,344.81023,0,482.58486,142252.36949,0.517,0.483,0.0032,0.2875,0.1303,0.0563,0.0156,0,0,0,7e-04,0.0465,0.0024,0,0.0302,0.5561,0.2519,0.1089,0.0034,24.2095777298153,-12.8862976723917,-13.8954613690763,-10.894508431242,-10.7404302875404,8.63935124359578,10.3459110812462,0.982921981016349,2.14586738485127,142252.36949,0.517042029324216,9,3876.4057,3,NA,0.05,0.0215999999999999,0.01,149321.48518,277261.04072,127939.55554,6075.25214240897,0,0.37605018483253,4,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,26907,14375,12532,0.53,0.47,21793,5114,0.81,0.19,7790,0.29,19694,0.73,0.794560595322466,1.85094275522337,0,0,0,0,0
"1332","UA71060190000086831","Паланська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","сільська","Паланська сільська громада",0,"UA71060190010063229","Паланка",48.7331789,30.10288,181.5,18,482.6,282.986591134446,380.753465412237,232.099022421022,0,0,0,0,0,1,1,0,14507,0,0,"2352000000","Бюджет Паланської сільської територіальної громади","Cherkassy","Center","C",179661.49759,65963.01997,1101.66172,68350.20734,21734.87604,12719.13238,3584.6052,33.30142,0,1,66.7602,6434.52392,66.68652,4.4,702.9846,113698.47762,0.6328,0.3672,0.0061,0.3804,0.121,0.0708,0.02,3e-04,0,0,6e-04,0.0566,6e-04,0,0.0315,0.6012,0.1912,0.1119,0.0062,16.0076956434883,-6.77267248979032,-7.67641425487331,-10.6990215272992,-8.18281930364378,5.83357837469405,5.30322385171251,1.87230685553192,-1.41014681385346,113698.47762,0.632848323904479,10,4147.1711,3,NA,0.2,0.1069,0.02,136053.62576,183918.87483,47865.24907,945.040842595619,0,0.430849478390462,NA,0,0,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,19108,10333,8775,0.54,0.46,0,19108,0,1,6140,0.32,13911,0.73,1.31715723443855,NA,0,1,0,19,0
