hromada_code,hromada_center_code,hromada_type,hromada,hromada_center,oblast_name,raion_name,lat_center,lon_center,ttime,key,n_settlements,square
UA12060150000015198,UA12060150010085786,сільська,Карпівська,Карпівка,Дніпропетровська,Криворізький,47.66556,33.1152,316.5,Дніпропетровська Криворізький Карпівська сільська,26,366.2
UA12060170000091033,UA12060170010065850,міська,Криворізька,Кривий Ріг,Дніпропетровська,Криворізький,47.9102734,33.3917703,266.9,Дніпропетровська Криворізький Криворізька міська,6,431.9
UA12060190000043514,UA12060190010077883,сільська,Лозуватська,Лозуватка,Дніпропетровська,Криворізький,48.061314,33.2810237,304.8,Дніпропетровська Криворізький Лозуватська сільська,32,563.8
UA12060210000077302,UA12060210010069836,сільська,Нивотрудівська,Нива Трудова,Дніпропетровська,Криворізький,47.7285008,33.6215469,395.2,Дніпропетровська Криворізький Нивотрудівська сільська,8,129.3
UA12060230000032833,UA12060230010078581,сільська,Новолатівська,Новолатівка,Дніпропетровська,Криворізький,47.7582211,33.2364554,306.4,Дніпропетровська Криворізький Новолатівська сільська,11,267.3
UA12060250000064393,UA12060250010097606,сільська,Новопільська,Новопілля,Дніпропетровська,Криворізький,47.9559565,33.525732,249.2,Дніпропетровська Криворізький Новопільська сільська,38,444.8
UA12060270000017282,UA12060270010037645,селищна,Софіївська,Софіївка,Дніпропетровська,Криворізький,48.0482032,33.8668627,194.6,Дніпропетровська Криворізький Софіївська селищна,29,667.9
UA12060290000039013,UA12060290010034876,селищна,Широківська,Широке,Дніпропетровська,Криворізький,47.6846511,33.2645369,305.4,Дніпропетровська Криворізький Широківська селищна,16,304.3
UA12080010000029838,UA12080010010085669,міська,Марганецька,Марганець,Дніпропетровська,Нікопольський,47.6490555,34.649194,123.9,Дніпропетровська Нікопольський Марганецька міська,8,264.1
UA12080030000022466,UA12080030010018520,сільська,Мирівська,Мирове,Дніпропетровська,Нікопольський,47.770885,34.729996,98.4,Дніпропетровська Нікопольський Мирівська сільська,15,321
UA12080050000062712,UA12080050010010114,міська,Нікопольська,Нікополь,Дніпропетровська,Нікопольський,47.5692061,34.3917272,131.2,Дніпропетровська Нікопольський Нікопольська міська,1,50.7
UA12080070000077032,UA12080070010014643,сільська,Першотравневська,Першотравневе,Дніпропетровська,Нікопольський,47.748482,34.380531,125.6,Дніпропетровська Нікопольський Першотравневська сільська,45,790.9
UA12080090000039979,UA12080090010010311,міська,Покровська,Покров,Дніпропетровська,Нікопольський,47.6546589,34.1149341,181.2,Дніпропетровська Нікопольський Покровська міська,6,170.1
UA12080110000055958,UA12080110010027403,сільська,Покровська,Покровське,Дніпропетровська,Нікопольський,47.546421,34.15443,167.8,Дніпропетровська Нікопольський Покровська сільська,50,696.7
UA12080130000071360,UA12080130010022918,селищна,Томаківська,Томаківка,Дніпропетровська,Нікопольський,47.8128265,34.7523182,85,Дніпропетровська Нікопольський Томаківська селищна,35,669
