legal_entity_id,legal_entity_name,legal_entity_edrpou,care_type,property_type,legal_entity_email,legal_entity_website,legal_entity_phone,legal_entity_owner_name,registration_area,registration_settlement,registration_address,lat,lng
645ec3ef-5ff3-4eed-b58b-b11316044a63,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДЕРМАТОВЕНЕРОЛОГІЯ"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)",05416248,Спеціалізована,Комунальна,tmo_plan@ukr.net,tmoderm.kiev.ua,+380667150660,Самійленко Оксана Анатоліївна,М.КИЇВ,КИЇВ,"Україна, 01032, місто Київ, ВУЛИЦЯ САКСАГАНСЬКОГО, будинок 72",50.4398470,30.5019337
b9bd9ea9-eab9-4a36-a672-58491b1a0baf,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СВІТЛОВОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" СВІТЛОВОДСЬКОЇ МІСЬКОЇ РАДИ",01995083,Спеціалізована,Комунальна,svitlcrl@ukr.net,"",+380977562880,Савич Сергій Володимирович,КІРОВОГРАДСЬКА,СВІТЛОВОДСЬК,"Україна, 27501, Кіровоградська обл., місто Світловодськ, ВУЛИЦЯ ПАВЛОВА, будинок 16",49.0574778,33.2407117
fe5bcb5d-d51f-40ca-8017-0a13d444ee20,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРЕЗІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",40269249,Первинна,Комунальна,40269249@mail.gov.ua,"",+380544467532,Воробйова Юлія Миколаївна,СУМСЬКА,БЕРЕЗА,"Україна, 41437, Сумська обл., Шосткинський р-н, село Береза, вул.Довженка, будинок 1г",51.7362800,33.8627449
173a8ba6-ac0a-438e-9bbe-f3efc08eaaa0,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАЛОВИСКІВСЬКА ЛІКАРНЯ"" МАЛОВИСКІВСЬКОЇ МІСЬКОЇ РАДИ НОВОУКРАЇНСЬКОГО РАЙОНУ КІРОВОГРАДСЬКОЇ ОБЛАСТІ",01995203,Спеціалізована,Комунальна,crl_mviska@ukr.net,"",+380052585106,Чурпій Костянтин Леонідович,КІРОВОГРАДСЬКА,МАЛА ВИСКА(З),"Україна, 26200, Кіровоградська обл., Маловисківський р-н, місто Мала Виска(з), вул.Шевченка, будинок 64",48.506359,31.7419124
0f8346d0-46a4-4b00-9a97-95c408d6ae3e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ""ЮВІЛЕЙНИЙ"" РІВНЕНСЬКОЇ МІСЬКОЇ РАДИ",03068582,Спеціалізована,Комунальна,med_centr_yv@ukr.net,"",+380362641654,Покоєвчук Вікторія Михайлівна,РІВНЕНСЬКА,РІВНЕ,"Україна, 33024, Рівненська обл., Рівненський р-н, місто Рівне, вул.Кулика і Гудачека, будинок 3",50.6199,26.251617
24f1d6b8-b4e7-4128-bcd4-9ea27e585343,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""МОЄ ЗДОРОВ'Я""",37691162,Спеціалізована,Приватна (без ФОП),moe_zdorovie@ukr.net,"",+380974631203,Хмільовий Дмитро Андрійович,ВІННИЦЬКА,ВІННИЦЯ(З),"Україна, 21000, Вінницька обл., місто Вінниця(з), Хмельницьке шосе, будинок 92",49.2367321,28.4125838
21630226-ac60-4cdd-8075-8ef3af72e8a0,САВІНА ОКСАНА ГРИГОРІВНА,ФОП,Первинна,ФОП,o.savina@homedoctor.com.ua,"",+380662214637,Савіна Оксана Григорівна,ОДЕСЬКА,ОДЕСА,"Україна, 65101, Одеська обл., місто Одеса, проспект Небесної сотні, будинок 3-А, квартира 2/9",46.482526,30.7233095
8e4c00a5-2c61-4340-98f1-cb15f20b2af8,ІЩУК ІРИНА ВІКТОРІВНА,ФОП,Первинна,ФОП,dr.ishchuk9@gmail.com,"","+380509250371, +380509250371",Іщук Ірина Вікторівна,ВОЛИНСЬКА,ВОЛОДИМИР-ВОЛИНСЬКИЙ,"Україна, 44700, Волинська обл., місто Володимир-Волинський, В/Ч А1008",,
1951a6d1-2693-4d8a-adf7-f76d92f9fb3f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧОРНООСТРІВСЬКОЇ СЕЛИЩНОЇ РАДИ""",40333372,Первинна,Комунальна,kzpmsd2016@ukr.net,"",+380677361007,Філь Юлія Сергіївна,ХМЕЛЬНИЦЬКА,ВОВЧА ГОРА,"Україна, 31310, Хмельницька обл., Хмельницький р-н, село Вовча Гора, ВУЛИЦЯ НОВА, будинок 1",49.5140706,26.753718
5b7659e2-954a-42a9-97d9-0c21e7d91c50,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №10""",38969531,Первинна,Комунальна,statistika_cpmsd10@ukr.net,http://cpmsd10.health.zp.ua,+380612240677,Мирошниченко В'ячеслав Володимирович,ЗАПОРІЗЬКА,ЗАПОРІЖЖЯ,"Україна, 69001, Запорізька обл., місто Запоріжжя, БУЛЬВАР ШЕВЧЕНКА, будинок 25",47.8466179,35.1119221
5d38bbff-16ad-4873-9ec3-f57898d13523,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БІЛГОРОД-ДНІСТРОВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" БІЛГОРОД-ДНІСТРОВСЬКОЇ РАЙОННОЇ РАДИ",01998696,Спеціалізована,Комунальна,akkerman.crb@gmail.com,"",+380484927312,Вінєєва Наталія Олексіївна,ОДЕСЬКА,ШАБО,"Україна, 67770, Одеська обл., Білгород-Дністровський р-н, село Шабо, вул.Шанцера, будинок 48",46.1904913,30.3426263
2e24a487-c5c8-47b4-ba94-d009999ecb2e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІВАНО-ФРАНКІВСЬКИЙ ОБЛАСНИЙ ФТИЗІОПУЛЬМОНОЛОГІЧНИЙ ЦЕНТР ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ""",02009637,Спеціалізована,Комунальна,ofpc@ukr.net,"",+380342225155,Рудко  Ігор  Васильович,ІВАНО-ФРАНКІВСЬКА,ІВАНО-ФРАНКІВСЬК,"Україна, 76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ МАТЕЙКИ, будинок 53",48.9118169,24.707935
82d57494-f623-41bf-92cf-5ec299906f97,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БЕБІ ЛАК""",43843068,Спеціалізована,Приватна (без ФОП),baby-luck@ukr.net,http://babyluck-clinic.com,+380632507942,Сергієнко Оксана Вікторівна,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61172, Харківська обл., місто Харків, вул.Роганська, будинок 130/3, квартира 179",49.5341366,39.1204195
dadf5255-ea39-4496-a6ff-28f3c8a2cb84,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІРШАВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" ІРШАВСЬКОЇ МІСЬКОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ",38456539,Первинна,Комунальна,irshava.cpmsd@ukr.net,"","+380665639469, +380665639469",Булеза Оксана Іванівна,ЗАКАРПАТСЬКА,ІРШАВА,"Україна, 90100, Закарпатська обл., Хустський р-н, місто Іршава, пров.Шевченка, будинок 9",48.3117809,23.041894
692f1f98-ee14-4ce4-85b2-4e2e5614557c,РОМАНЮК МАРИНА ВІКТОРІВНА,ФОП,Первинна,ФОП,romanjukfop@ukr.net,"","+380978903180, +380978903180",РОМАНЮК МАРИНА ВІКТОРІВНА,ДНІПРОПЕТРОВСЬКА,КРИВИЙ РІГ,"Україна, 50071, Дніпропетровська обл., місто Кривий Ріг, ВУЛИЦЯ КУСТАНАЙСЬКА, будинок 6, квартира 51",47.8417044,33.3476075
0cf50210-b616-4c7e-a3fd-f1735a85cc11,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЛУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ПІДГАЙЦІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",01983134,Спеціалізована,Комунальна,newmed@ukr.net,http://lcrl.com.ua,+380332253775,Коновал Сергій Михайлович,ВОЛИНСЬКА,ЛИПИНИ,"Україна, 45601, Волинська обл., Луцький р-н, село Липини, ВУЛИЦЯ ТЕРЕМНІВСЬКА, будинок 100",50.768686,25.3879229
23218dc7-37ef-497c-a149-dca96cc996ba,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПРИЛУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ПРИЛУЦЬКОЇ РАЙОННОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ",02006455,Спеціалізована,Комунальна,raylikarnia@ukr.net,"",+380463771232,Колейко Володимир Миколайович,ЧЕРНІГІВСЬКА,ПРИЛУКИ,"Україна, 17500, Чернігівська обл., місто Прилуки, ВУЛИЦЯ КИЇВСЬКА, будинок 98",50.5970302,32.365875
a3b55f66-07d0-47b4-8815-010f3f5ce872,Трембовецький Анатолій Васильович,ФОП,Первинна,ФОП,trembovrtskij@gmail.com,"",+380989836603,Трембовецький Анатолій Васильович,КІРОВОГРАДСЬКА,БОБРИНЕЦЬ,"Україна, 27200, Кіровоградська обл., Кропивницький р-н, місто Бобринець, вул.Миколаївська, будинок 51 А",48.0581761,32.1610803
563cb653-7bff-4601-bd50-6717227331c5,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАРДІКА АСІСТАНС""",40339704,Первинна,Приватна (без ФОП),office@cardica.ua,svekaterina.ua,+380487287000,Філіппова Тетяна Валентинівна,ОДЕСЬКА,ОДЕСА,"Україна, 65013, Одеська обл., місто Одеса, МИКОЛАЇВСЬКА ДОРОГА, будинок 144",46.5391151,30.7416501
5be6b580-52e2-4753-9ec8-11bdcc4189c6,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БІЛГОРОД-ДНІСТРОВСЬКОЇ РАЙОННОЇ РАДИ""",41886843,Спеціалізована,Комунальна,centrbdm1612@gmail.com,"",+380984090135,Орлова Валентина Володимирівна,ОДЕСЬКА,БІЛГОРОД-ДНІСТРОВСЬКИЙ,"Україна, 67700, Одеська обл., місто Білгород-Дністровський, ВУЛИЦЯ МИКОЛАЇВСЬКА, будинок 55-А",46.1903904,30.3404543
caeab784-95e6-4b12-af3a-45f8b0b49182,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""4-а міська поліклініка м. Львова""",23970286,Первинна,Комунальна,4kmp_uoz_lviv@ukr.net,http://4kmplviv.org.ua,+380322430350,Трофімова Світлана Вячеславівна,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79049, Львівська обл., місто Львів, ПРОСПЕКТ ЧЕРВОНОЇ КАЛИНИ, будинок 68",49.7901845,24.0580604
8dccaef2-dbcc-4802-991b-767e2af2c12e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЗОРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ""МЕХЕДІВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ""",41837052,Первинна,Комунальна,zavgorodniy244@ukr.net,"",+380968385044,Завгородній Василь Іванович,ЧЕРКАСЬКА,МЕХЕДІВКА,"Україна, 19851, Черкаська обл., Драбівський р-н, село Мехедівка, ВУЛИЦЯ БЛАГОВІСНА, будинок 153",49.86568,32.2627307
fb91e5ee-4412-4223-bb2a-d7e5bcaa27a4,Мізюрко Анастасія Олександрівна,ФОП,Первинна,ФОП,likarka1993@gmail.com,"","+380639399593, +380365536202",Мізюрко Анастасія Олександрівна,РІВНЕНСЬКА,КОСТЯНТИНІВКА,"Україна, 34509, Рівненська обл., Сарненський р-н, село Костянтинівка, вул.Шкільна, будинок 10",51.332652,26.5927185
04befafc-057d-4df4-abf3-b4d9521e5185,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНИЙ ПЕРИНАТАЛЬНИЙ ЦЕНТР"" ЖИТОМИРСЬКОЇ ОБЛАСНОЇ РАДИ",26479164,Спеціалізована,Комунальна,office_rhmc@ukr.net,https://maternity.zt.ua,"+380960344338, +380412416720",Астрейко Олена Володимирівна,ЖИТОМИРСЬКА,ЖИТОМИР,"Україна, 10004, Житомирська обл., місто Житомир, ВУЛИЦЯ РОМАНА ШУХЕВИЧА, будинок 2-А",50.2817304,28.6109701
4311a240-08a6-4871-a0f8-968ab5c14628,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІЗУС""",24907271,Спеціалізована,Приватна (без ФОП),visusehealth@gmail.com,visus.ua,+380612395267,Завгородня Наталія Григорівна,ЗАПОРІЗЬКА,ЗАПОРІЖЖЯ,"Україна, 69050, Запорізька обл., місто Запоріжжя, ВУЛИЦЯ КОСМІЧНА, будинок 114",47.7874614,35.2230283
5c62b234-641c-45e6-9830-79abdcf827c3,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРДИЧІВСЬКОЇ МІСЬКОЇ РАДИ",38455891,Первинна,Комунальна,cpmsd2903@ukr.net,http://berdychiv-pmsd.likarnja.org.ua,+380414342355,Хорошун Наталія Ігорівна,ЖИТОМИРСЬКА,БЕРДИЧІВ,"Україна, 13300, Житомирська обл., місто Бердичів, ВУЛИЦЯ ЖИТОМИРСЬКА, будинок 44/2",49.9042002,28.5857584
dee0095f-1494-47f2-86fd-46171d5cd53a,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКА РАЙОННА ЛІКАРНЯ "" ХОСПІС""",40193036,Спеціалізована,Комунальна,sambir.hospis@gmail.com,"",+380679492274,Струк Тарас Миронович,ЛЬВІВСЬКА,СІДЕ,"Україна, 81477, Львівська обл., Самбірський р-н, село Сіде, ВУЛ. САМБІРСЬКА , будинок 140А",49.3697057,23.4764961
696ac460-05a5-415c-ad63-e95682754a8d,Паладій Альона Володимирівна,ФОП,Первинна,ФОП,a.paladiy@homedoctor.in.ua,https://homedoctor.in.ua,+380965584466,Паладій Альона Володимирівна,ОДЕСЬКА,ЮЖНЕ,"Україна, 65481, Одеська обл., місто Южне, вул.Приморська, будинок 19",46.5952924,30.7972137
3a4e6da8-c731-4daa-ab6d-5ca6c9e70275,ДЮК ОКСАНА  ЯРОСЛАВІВНА,ФОП,Первинна,ФОП,doctordiuk@gmail.com,"",+380956518575,Дюк Оксана Ярославівна,ЛЬВІВСЬКА,ДРОГОБИЧ,"Україна, 82172, Львівська обл., місто Дрогобич, місто Стебник, вул.Січових Стрільців, будинок 13, квартира 28",49.2987463,23.5544961
e6dddba2-7b39-4ffa-8ad3-926c45df55e2,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СКАЛА-ПОДІЛЬСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ"" СКАЛА-ПОДІЛЬСЬКОЇ СЕЛИЩНОЇ РАДИ",42269550,Первинна,Комунальна,skalapodilska.mkp@gmail.com,"",+380974741489,Вараниця Мирослав Володимирович,ТЕРНОПІЛЬСЬКА,СКАЛА-ПОДІЛЬСЬКА,"Україна, 48720, Тернопільська обл., Чортківський р-н, селище міського типу Скала-Подільська, вул.Грушевського, будинок 103",48.8483211,26.1963484
556a6215-a7ae-4e98-8527-b99cbd6c9926,ШТИК АННА МИКОЛАЇВНА,ФОП,Первинна,ФОП,annadochappy2020@gmail.com,"",+380989002993,ШТИК АННА МИКОЛАЇВНА,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49064, Дніпропетровська обл., місто Дніпро, ПРОСПЕКТ ІВАНА МАЗЕПИ, будинок 12, квартира 1",48.4687075,34.9815777
8e6ec264-3d4c-4f96-9875-24e30e81f376,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БЕРЕЗАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" БЕРЕЗАНСЬКОЇ СЕЛИЩНОЇ РАДИ",01998360,Спеціалізована,Комунальна,crl13_brz@ukr.net,"",+380515321251,Таранова Наталія Володимирівна,МИКОЛАЇВСЬКА,БЕРЕЗАНКА,"Україна, 57401, Миколаївська обл., Миколаївський р-н, селище міського типу Березанка, вул.Медична, будинок 6",46.8584087,31.3849653
c39b016d-e6bf-4fde-9372-ee228917c530,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НІЖИНСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НІЖИНСЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ",38860563,Первинна,Комунальна,nizhincpmsd@gmail.com,"",+380463171404,Калініченко Оксана Андріївна,ЧЕРНІГІВСЬКА,НІЖИН,"Україна, 16600, Чернігівська обл., місто Ніжин, ВУЛИЦЯ УСПЕНСЬКА, будинок 2",51.0463629,31.8895087
2cd14164-9140-4cc9-9561-8ec8922bb0b6,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МИКОЛАЇВСЬКИЙ ОБЛАСНИЙ ЦЕНТР ПСИХІЧНОГО ЗДОРОВ'Я"" МИКОЛАЇВСЬКОЇ ОБЛАСНОЇ РАДИ",43443757,Спеціалізована,Комунальна,orgmetond@ukr.net,"",+380501803478,Таран Віталій Анатолійович,МИКОЛАЇВСЬКА,МИКОЛАЇВ,"Україна, 54003, Миколаївська обл., місто Миколаїв, ВУЛИЦЯ ДРУГА ЕКІПАЖНА, будинок 4",46.9734626,32.0178814
5d52da54-1b53-4e7e-8ecf-5eeb15d82122,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ"" СЛОБОЖАНСЬКОЇ СЕЛИЩНОЇ РАДИ",43897616,Первинна,Комунальна,sknpzpmsd@gmail.com,"",+380671352277,Проскурня Світлана Володимирівна,ДНІПРОПЕТРОВСЬКА,СЛОБОЖАНСЬКЕ(ПН),"Україна, 52005, Дніпропетровська обл., Дніпровський р-н, селище міського типу Слобожанське(пн), вул.Будівельників, будинок 12",48.5340537,35.0734642
9d3cdeae-a7b1-42d5-ab8c-63ee4b9a3c42,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ"" СЛОБОЖАНСЬКОЇ СЕЛИЩНОЇ РАДИ",43897616,Спеціалізована,Комунальна,sknpzpmsd@gmail.com,"",+380671352277,Проскурня Світлана Володимирівна,ДНІПРОПЕТРОВСЬКА,СЛОБОЖАНСЬКЕ(ПН),"Україна, 52005, Дніпропетровська обл., Дніпровський р-н, селище міського типу Слобожанське(пн), вул.Будівельників, будинок 12",48.5340537,35.0734642
e3517484-7e39-4554-b800-d419307cc7a8,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СТАРОБОГОРОДЧАНСЬКА НЕКОМЕРЦІЙНА АМБУЛАТОРІЯ ГРУПОВОЇ ПРАКТИКИ"" СТАРОБОГОРОДЧАНСЬКОЇ СІЛЬСЬКОЇ РАДИ ІВАНО-ФРАНКІВСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ",40247383,Первинна,Комунальна,nmanivchuk15@gmail.com,"",+380501706734,Манівчук Наталія Степанівна,ІВАНО-ФРАНКІВСЬКА,СТАРІ БОГОРОДЧАНИ,"Україна, 77712, Івано-Франківська обл., Богородчанський р-н, село Старі Богородчани, ВУЛИЦЯ СІЧОВИХ СТРІЛЬЦІВ, будинок 83",48.8305477,24.5264885
59bf6fb9-3e2e-447c-b45e-1ace14d2c36e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ "" ЛИМАНСЬКОЇ МІСЬКОЇ РАДИ",37894885,Первинна,Комунальна,lyadukinacpmsp@gmail.com,"",+380626141494,Ребров Андрій Владиславович,ДОНЕЦЬКА,ЛИМАН,"Україна, 84401, Донецька обл., місто Лиман, ВУЛИЦЯ НЕЗАЛЕЖНОСТІ, будинок 64 А",48.98184,37.8211401
eb5f3d54-de73-46ca-b04e-ac79cbe185ef,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ М.НОВОДНІСТРОВСЬК""",41870058,Первинна,Комунальна,cpmsd.novod@gmail.com,"","+380374131548, +380374131548",Щаслива Тетяна Іванівна,ЧЕРНІВЕЦЬКА,НОВОДНІСТРОВСЬК(ПН),"Україна, 60236, Чернівецька обл., місто Новодністровськ(пн), Сонячний мікрорайон, будинок 1/1",48.5859677,27.4330601
5361cc27-f3ef-46e3-bd81-c8de0fd6e8f7,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" СОЛОНКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",41851009,Первинна,Комунальна,med_solonka@ukr.net,"",+380985446899,Метко Олександра Степанівна,ЛЬВІВСЬКА,СОЛОНКА,"Україна, 81131, Львівська обл., Пустомитівський р-н, село Солонка, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 2",49.7576923,24.0125098
d546e194-bca9-4131-8218-d8cec53c2f48,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 21"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",34017661,Первинна,Комунальна,poliklinika21@ukr.net,http://21pol.city.kharkov.ua,+380577251395,Куценко Ольга Вячеславівна,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61037, Харківська обл., місто Харків, ВУЛИЦЯ ПЛЕХАНІВСЬКА, будинок 126",49.9741606,36.2889036
b3b54124-4664-4dd0-bcee-320cb4df5446,НАГОРНЮК ОЛЕНА МИКОЛАЇВНА,ФОП,Первинна,ФОП,mykolayivna.ok@gmail.com,"",+380965800303,Нагорнюк Олена Миколаївна,КИЇВСЬКА,ВОЛОДАРКА,"Україна, 09301, Київська обл., Володарський р-н, селище міського типу Володарка, ВУЛИЦЯ МИРУ, будинок 21, квартира 1",49.5214082,29.9299446
4286e843-2d12-49b7-9ddd-4423cdf7d8b5,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ПОЛТАВСЬКА ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ПОЛТАВСЬКОЇ ОБЛАСНОЇ РАДИ""",01999661,Спеціалізована,Комунальна,infectioushospital@ukr.net,pokil.pl.ua,+380532609809,Свириденко Наталія Петрівна,ПОЛТАВСЬКА,ПОЛТАВА,"Україна, 36011, Полтавська обл., місто Полтава, ПРОСПЕКТ ПЕРШОТРАВНЕВИЙ, будинок 22",49.5764594,34.5647359
002b4bd5-2d0a-4c48-8d17-7b24f4dc96bd,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НІКОПОЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",37677525,Первинна,Комунальна,nr_cpmsd@ukr.net,"","+380566696059, +380566696059",Келембет Юлія Павлівна,ДНІПРОПЕТРОВСЬКА,ЧЕРВОНОГРИГОРІВКА,"Україна, 53283, Дніпропетровська обл., Нікопольський р-н, селище міського типу Червоногригорівка, вул.Ярмарочна, будинок 31а",47.8002209,34.1808389
3d92e07c-eb05-4a47-8a18-5e943c12350f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧЕТВЕРТИЙ ЧЕРКАСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",03078116,Первинна,Комунальна,mschfotopribor@ukr.net,www.4mp.ck.ua,+380472373456,Тихомиров Микола Володимирович,ЧЕРКАСЬКА,ЧЕРКАСИ,"Україна, 18000, Черкаська обл., місто Черкаси, ВУЛИЦЯ БАЙДИ ВИШНЕВЕЦЬКОГО, будинок 61",49.4420078,32.0563694
994f7fa5-870e-41ab-a955-47306c41c72b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО РОКИТНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ БІЛОЦЕРКІВСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ ""РОКИТНЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",38486267,Первинна,Комунальна,rokutcentr@ukr.net,"",+380978858777,Яра Оксана Олександрівна,КИЇВСЬКА,РОКИТНЕ,"Україна, 09601, Київська обл., Рокитнянський р-н, селище міського типу Рокитне, ВУЛИЦЯ ВОКЗАЛЬНА, будинок 86",49.6925362,30.4822487
