register_number,start,end,active_2402,hromada_code.x,hromada_name.x,hromada_code.y,hromada_name.y
7,2015-03-31,2023-04-10,1,UA53080150000085889,Коломацька,UA53080330000062155,Новоселівська
39,2016-04-06,2023-04-10,1,UA53020090000045206,Козельщинська,UA53080470000053547,Щербанівська
39,2016-04-06,2023-04-10,1,UA53020090000045206,Козельщинська,UA53080370000025447,Полтавська
39,2016-04-06,2023-04-10,1,UA53020090000045206,Козельщинська,UA53080150000085889,Коломацька
39,2016-04-06,2023-04-10,1,UA53020090000045206,Козельщинська,UA53080430000085474,Терешківська
39,2016-04-06,2023-04-10,1,UA53020090000045206,Козельщинська,UA53080230000047239,Мачухівська
39,2016-04-06,2023-04-10,1,UA53020090000045206,Козельщинська,UA53080330000062155,Новоселівська
47,2016-09-26,2023-04-10,1,UA07060170000059479,Забродівська,UA07040010000033507,Камінь-Каширська
47,2016-09-26,2023-04-10,1,UA07060170000059479,Забродівська,UA07040090000043197,Сошичненська
47,2016-09-26,2023-04-10,1,UA07060170000059479,Забродівська,UA07060350000084520,Самарівська
47,2016-09-26,2023-04-10,1,UA07060170000059479,Забродівська,UA07060010000090019,Велимченська
47,2016-09-26,2023-04-10,1,UA07060170000059479,Забродівська,UA07040030000028082,Любешівська
47,2016-09-26,2023-04-10,1,UA07060170000059479,Забродівська,UA07060370000022360,Сереховичівська
47,2016-09-26,2023-04-10,1,UA07060350000084520,Самарівська,UA07040010000033507,Камінь-Каширська
47,2016-09-26,2023-04-10,1,UA07060350000084520,Самарівська,UA07040090000043197,Сошичненська
47,2016-09-26,2023-04-10,1,UA07060350000084520,Самарівська,UA07060170000059479,Забродівська
47,2016-09-26,2023-04-10,1,UA07060350000084520,Самарівська,UA07060010000090019,Велимченська
47,2016-09-26,2023-04-10,1,UA07060350000084520,Самарівська,UA07040030000028082,Любешівська
47,2016-09-26,2023-04-10,1,UA07060350000084520,Самарівська,UA07060370000022360,Сереховичівська
47,2016-09-26,2023-04-10,1,UA07060010000090019,Велимченська,UA07040010000033507,Камінь-Каширська
47,2016-09-26,2023-04-10,1,UA07060010000090019,Велимченська,UA07040090000043197,Сошичненська
47,2016-09-26,2023-04-10,1,UA07060010000090019,Велимченська,UA07060170000059479,Забродівська
47,2016-09-26,2023-04-10,1,UA07060010000090019,Велимченська,UA07060350000084520,Самарівська
47,2016-09-26,2023-04-10,1,UA07060010000090019,Велимченська,UA07040030000028082,Любешівська
47,2016-09-26,2023-04-10,1,UA07060010000090019,Велимченська,UA07060370000022360,Сереховичівська
47,2016-09-26,2023-04-10,1,UA07040030000028082,Любешівська,UA07040010000033507,Камінь-Каширська
47,2016-09-26,2023-04-10,1,UA07040030000028082,Любешівська,UA07040090000043197,Сошичненська
47,2016-09-26,2023-04-10,1,UA07040030000028082,Любешівська,UA07060170000059479,Забродівська
47,2016-09-26,2023-04-10,1,UA07040030000028082,Любешівська,UA07060350000084520,Самарівська
47,2016-09-26,2023-04-10,1,UA07040030000028082,Любешівська,UA07060010000090019,Велимченська
47,2016-09-26,2023-04-10,1,UA07040030000028082,Любешівська,UA07060370000022360,Сереховичівська
47,2016-09-26,2023-04-10,1,UA07060370000022360,Сереховичівська,UA07040010000033507,Камінь-Каширська
47,2016-09-26,2023-04-10,1,UA07060370000022360,Сереховичівська,UA07040090000043197,Сошичненська
47,2016-09-26,2023-04-10,1,UA07060370000022360,Сереховичівська,UA07060170000059479,Забродівська
47,2016-09-26,2023-04-10,1,UA07060370000022360,Сереховичівська,UA07060350000084520,Самарівська
47,2016-09-26,2023-04-10,1,UA07060370000022360,Сереховичівська,UA07060010000090019,Велимченська
47,2016-09-26,2023-04-10,1,UA07060370000022360,Сереховичівська,UA07040030000028082,Любешівська
113,2017-12-01,2023-04-10,1,UA07060210000030014,Колодяжненська,UA07060130000030797,Дубівська
113,2017-12-01,2023-04-10,1,UA07060130000030797,Дубівська,UA07060210000030014,Колодяжненська
120,2018-01-05,2023-04-10,1,UA74100070000057810,Деснянська,UA74100310000091595,Остерська
122,2018-01-01,2023-04-10,1,UA23060090000082326,Комишуваська,UA23060290000024046,Таврійська
136,2018-01-25,2023-04-10,1,UA12020250000010438,Слобожанська,UA12020170000068526,Обухівська
136,2018-01-25,2023-04-10,1,UA12020170000068526,Обухівська,UA12020250000010438,Слобожанська
137,2018-01-25,2023-04-10,1,UA12020250000010438,Слобожанська,UA12020150000050274,Новопокровська
190,2019-01-01,2024-01-01,1,UA53020030000081709,Горішньоплавнівська,UA53080130000014699,Кобеляцька
190,2019-01-01,2024-01-01,1,UA53020030000081709,Горішньоплавнівська,UA53020210000023587,Пришибська
191,2018-08-01,2023-04-10,1,UA53020030000081709,Горішньоплавнівська,UA53080130000014699,Кобеляцька
191,2018-08-01,2023-04-10,1,UA53020030000081709,Горішньоплавнівська,UA53020210000023587,Пришибська
196,2018-05-31,2023-04-10,1,UA26120050000087602,Ланчинська,UA26080170000041182,Печеніжинська
196,2018-05-31,2023-04-10,1,UA26080170000041182,Печеніжинська,UA26120050000087602,Ланчинська
215,2019-01-01,2023-04-10,1,UA71020330000027449,Шполянська,UA71020210000030936,Матусівська
238,2018-09-01,2023-09-01,1,UA05080130000024964,Яришівська,UA05080050000023603,Могилів-Подільська
250,2018-09-01,2023-09-01,1,UA05080030000089348,Вендичанська,UA05080050000023603,Могилів-Подільська
251,2018-09-01,2023-09-01,1,UA05080130000024964,Яришівська,UA05080050000023603,Могилів-Подільська
257,2018-09-01,2023-09-01,1,UA05080010000038400,Бабчинецька,UA05080050000023603,Могилів-Подільська
258,2018-09-01,2023-09-01,1,UA05080030000089348,Вендичанська,UA05080050000023603,Могилів-Подільська
263,2018-09-14,2023-04-10,1,UA56040190000045841,Млинівська,UA56040010000048910,Бокіймівська
263,2018-09-14,2023-04-10,1,UA56040190000045841,Млинівська,UA56040210000047101,Острожецька
263,2018-09-14,2023-04-10,1,UA56040190000045841,Млинівська,UA56040230000032182,Підлозцівська
263,2018-09-14,2023-04-10,1,UA56040190000045841,Млинівська,UA56040370000063056,Ярославицька
264,2018-10-08,2023-04-10,1,UA23080110000020314,Новенська,UA23080070000068953,Мелітопольська
264,2018-10-08,2023-04-10,1,UA23080110000020314,Новенська,UA23080250000043914,Семенівська
276,2018-11-10,2023-04-10,1,UA61040190000027979,Золотниківська,UA61040470000038207,Теребовлянська
276,2018-11-10,2023-04-10,1,UA61040190000027979,Золотниківська,UA61040210000084270,Іванівська
276,2018-11-10,2023-04-10,1,UA61040190000027979,Золотниківська,UA61040290000047781,Микулинецька
276,2018-11-10,2023-04-10,1,UA61040210000084270,Іванівська,UA61040470000038207,Теребовлянська
276,2018-11-10,2023-04-10,1,UA61040210000084270,Іванівська,UA61040190000027979,Золотниківська
276,2018-11-10,2023-04-10,1,UA61040210000084270,Іванівська,UA61040290000047781,Микулинецька
276,2018-11-10,2023-04-10,1,UA61040290000047781,Микулинецька,UA61040470000038207,Теребовлянська
276,2018-11-10,2023-04-10,1,UA61040290000047781,Микулинецька,UA61040190000027979,Золотниківська
276,2018-11-10,2023-04-10,1,UA61040290000047781,Микулинецька,UA61040210000084270,Іванівська
279,2019-02-06,2023-04-10,1,UA14120150000071686,Новодонецька,UA14160070000097326,Добропільська
281,2018-11-01,2023-04-10,1,UA59040150000076482,Чернеччинська,UA59040050000033127,Грунська
281,2018-11-01,2023-04-10,1,UA59040150000076482,Чернеччинська,UA59040090000041737,Комишанська
300,2019-01-01,2023-04-10,1,UA23060090000082326,Комишуваська,UA23060290000024046,Таврійська
311,2019-01-01,2023-04-10,1,UA35040290000046019,Соколівська,UA35040050000013889,Великосеверинівська
311,2019-01-01,2023-04-10,1,UA35040050000013889,Великосеверинівська,UA35040290000046019,Соколівська
312,2019-01-01,2024-01-01,1,UA14120010000096882,Андріївська,UA14120090000098500,Краматорська
320,2019-01-11,2022-12-31,1,UA65060010000033335,Асканія-Нова,UA65060190000091058,Присиваська
320,2019-01-11,2022-12-31,1,UA65060010000033335,Асканія-Нова,UA65060230000076026,Тавричанська
324,2019-03-01,2023-04-10,1,UA53060170000064030,Краснолуцька,UA53060050000024229,Великобудищанська
324,2019-03-01,2023-04-10,1,UA53060050000024229,Великобудищанська,UA53060170000064030,Краснолуцька
415,2019-07-01,2023-04-10,1,UA46060030000020652,Великолюбінська,UA46060350000036006,Підберізцівська
416,2019-06-03,2023-04-10,1,UA48080070000061107,Кам’яномостівська,UA48080130000028458,Первомайська
425,2019-06-01,2022-06-01,1,UA05040010000022470,Бершадська,UA05020170000049432,Немирівська
446,2019-07-01,2024-07-01,1,UA68020170000033495,Новодунаєвецька,UA68020050000040518,Дунаєвецька
447,2019-07-01,2024-07-01,1,UA68020150000089666,Маківська,UA68020050000040518,Дунаєвецька
448,2019-07-01,2024-07-01,1,UA68020250000080044,Смотрицька,UA68020050000040518,Дунаєвецька
449,2019-07-01,2022-12-31,1,UA71080130000078619,Кам’янська,UA71060050000056084,Буцька
449,2019-07-01,2022-12-31,1,UA71060050000056084,Буцька,UA71080130000078619,Кам’янська
453,2019-08-01,2023-08-01,1,UA07020050000082369,Зимнівська,UA07020210000033081,Устилузька
453,2019-08-01,2023-08-01,1,UA07020050000082369,Зимнівська,UA07020150000092012,Оваднівська
453,2019-08-01,2023-08-01,1,UA07020050000082369,Зимнівська,UA07020010000096841,Володимир-Волинська
453,2019-08-01,2023-08-01,1,UA07020150000092012,Оваднівська,UA07020210000033081,Устилузька
453,2019-08-01,2023-08-01,1,UA07020150000092012,Оваднівська,UA07020050000082369,Зимнівська
453,2019-08-01,2023-08-01,1,UA07020150000092012,Оваднівська,UA07020010000096841,Володимир-Волинська
453,2019-08-01,2023-08-01,1,UA07020010000096841,Володимир-Волинська,UA07020210000033081,Устилузька
453,2019-08-01,2023-08-01,1,UA07020010000096841,Володимир-Волинська,UA07020050000082369,Зимнівська
453,2019-08-01,2023-08-01,1,UA07020010000096841,Володимир-Волинська,UA07020150000092012,Оваднівська
462,2019-08-19,2023-04-10,1,UA59060090000012687,Недригайлівська,UA59060030000069916,Вільшанська
463,2019-08-21,2023-04-10,1,UA59060090000012687,Недригайлівська,UA59060050000060884,Коровинська
508,2019-11-29,2023-04-10,1,UA61060350000024021,Скала-Подільська,UA61060050000068464,Борщівська
524,2019-12-10,2024-12-10,1,UA35040290000046019,Соколівська,UA35060150000073710,Новоукраїнська
526,2020-01-01,2025-01-01,1,UA18060150000038188,Народицька,UA18060170000069581,Овруцька
526,2020-01-01,2025-01-01,1,UA18060150000038188,Народицька,UA18060210000083283,Словечанська
527,2020-01-01,2025-01-01,1,UA18060150000038188,Народицька,UA18060170000069581,Овруцька
527,2020-01-01,2025-01-01,1,UA18060150000038188,Народицька,UA18060190000071101,Олевська
527,2020-01-01,2025-01-01,1,UA18060150000038188,Народицька,UA18060210000083283,Словечанська
528,2020-01-01,2023-04-10,1,UA46060030000020652,Великолюбінська,UA46060210000047788,Комарнівська
530,2019-12-20,2023-04-10,1,UA63140150000093944,Чкаловська,UA63140170000087785,Чугуївська
530,2019-12-20,2023-04-10,1,UA63140150000093944,Чкаловська,UA63140050000096783,Малинівська
530,2019-12-20,2023-04-10,1,UA63140050000096783,Малинівська,UA63140170000087785,Чугуївська
530,2019-12-20,2023-04-10,1,UA63140050000096783,Малинівська,UA63140150000093944,Чкаловська
543,2020-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
543,2020-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100010000094236,Більмацька
544,2020-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100010000094236,Більмацька
545,2020-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
570,2020-02-10,2023-04-10,1,UA71080150000071745,Канівська,UA71080410000061690,Степанецька
570,2020-02-10,2023-04-10,1,UA71080150000071745,Канівська,UA71080210000074132,Ліплявська
574,2020-02-14,2023-04-10,1,UA46100110000018989,Миколаївська,UA46100150000087495,Новороздільська
574,2020-02-14,2023-04-10,1,UA46100110000018989,Миколаївська,UA46100170000077437,Розвадівська
578,2020-02-01,2023-04-10,1,UA46060390000035967,Рава-Руська,UA46060230000093092,Куликівська
578,2020-02-01,2023-04-10,1,UA46060390000035967,Рава-Руська,UA46060130000059055,Жовківська
578,2020-02-01,2023-04-10,1,UA46060390000035967,Рава-Руська,UA46060250000025047,Львівська
584,2020-02-14,2023-04-10,1,UA46060150000060045,Жовтанецька,UA46060190000038354,Кам’янка-Бузька
584,2020-02-14,2023-04-10,1,UA46060150000060045,Жовтанецька,UA46120050000027080,Добротвірська
584,2020-02-14,2023-04-10,1,UA46120050000027080,Добротвірська,UA46060190000038354,Кам’янка-Бузька
584,2020-02-14,2023-04-10,1,UA46120050000027080,Добротвірська,UA46060150000060045,Жовтанецька
596,2019-02-28,2022-02-28,1,UA32040110000047477,Переяславська,UA32040070000056247,Дівичківська
602,2020-03-05,2023-04-10,1,UA46020070000056149,Східницька,UA46020090000057315,Трускавецька
602,2020-03-05,2023-04-10,1,UA46020070000056149,Східницька,UA46020010000073886,Бориславська
616,2021-01-01,2023-04-10,1,UA73060150000088691,Глибоцька,UA73060050000034325,Великокучурівська
617,2020-06-11,2023-04-10,1,UA59060090000012687,Недригайлівська,UA59060050000060884,Коровинська
621,2020-08-31,2025-08-31,1,UA56040290000025511,Радивилівська,UA56040150000039275,Крупецька
621,2020-08-31,2025-08-31,1,UA56040150000039275,Крупецька,UA56040290000025511,Радивилівська
622,2020-08-31,2025-08-31,1,UA56040290000025511,Радивилівська,UA56040150000039275,Крупецька
622,2020-08-31,2025-08-31,1,UA56040150000039275,Крупецька,UA56040290000025511,Радивилівська
623,2020-08-31,2025-08-31,1,UA56040290000025511,Радивилівська,UA56040150000039275,Крупецька
623,2020-08-31,2025-08-31,1,UA56040150000039275,Крупецька,UA56040290000025511,Радивилівська
627,2020-11-10,2022-12-31,1,UA12140150000054570,Межівська,UA12140190000047361,Новопавлівська
629,2020-09-17,2023-04-10,1,UA56060290000044465,Клеванська,UA56060190000073111,Деражненська
629,2020-09-17,2023-04-10,1,UA56060190000073111,Деражненська,UA56060290000044465,Клеванська
632,2020-12-24,2023-04-10,1,UA53060210000044776,Лютенська,UA53060050000024229,Великобудищанська
632,2020-12-24,2023-04-10,1,UA53060210000044776,Лютенська,UA53060170000064030,Краснолуцька
632,2020-12-24,2023-04-10,1,UA53060210000044776,Лютенська,UA53060250000043118,Петрівсько-Роменська
632,2020-12-24,2023-04-10,1,UA53060210000044776,Лютенська,UA53060310000047988,Сергіївська
634,2021-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
635,2021-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
636,2021-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
637,2021-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
638,2021-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
639,2021-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
640,2021-01-01,2023-04-10,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
643,2021-01-04,2023-04-10,1,UA56060410000055190,Мізоцька,UA56060250000052338,Здолбунівська
644,2021-01-04,2023-04-10,1,UA56060230000076543,Здовбицька,UA56060250000052338,Здолбунівська
645,2021-01-22,2023-04-10,1,UA74100010000063674,Березнянська,UA74020030000069340,Менська
651,2021-02-04,2023-04-10,1,UA63120210000075842,Пісочинська,UA63120190000093717,Південноміська
652,2021-02-23,2023-04-10,1,UA63120130000010762,Малоданилівська,UA63120070000018741,Дергачівська
652,2021-02-23,2023-04-10,1,UA63120130000010762,Малоданилівська,UA63120250000081463,Солоницівська
652,2021-02-23,2023-04-10,1,UA63120250000081463,Солоницівська,UA63120070000018741,Дергачівська
652,2021-02-23,2023-04-10,1,UA63120250000081463,Солоницівська,UA63120130000010762,Малоданилівська
653,2021-02-24,2023-04-10,1,UA63140110000087562,Слобожанська,UA63140030000091352,Зміївська
654,2021-03-01,2023-04-10,1,UA56040010000048910,Бокіймівська,UA56040270000014394,Привільненська
654,2021-03-01,2023-04-10,1,UA56040010000048910,Бокіймівська,UA56040050000074861,Варковицька
654,2021-03-01,2023-04-10,1,UA56040050000074861,Варковицька,UA56040270000014394,Привільненська
654,2021-03-01,2023-04-10,1,UA56040050000074861,Варковицька,UA56040010000048910,Бокіймівська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21040090000072363,Жденіївська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21120230000041982,Синевирська
659,2021-02-23,2023-04-10,1,UA21040210000079273,Полянська,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21040090000072363,Жденіївська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21120230000041982,Синевирська
659,2021-02-23,2023-04-10,1,UA21100030000089881,Великоберезнянська,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21040090000072363,Жденіївська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21120230000041982,Синевирська
659,2021-02-23,2023-04-10,1,UA21040050000032164,Воловецька,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21040090000072363,Жденіївська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21120230000041982,Синевирська
659,2021-02-23,2023-04-10,1,UA21100070000018509,Дубриницько-Малоберезнянська,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21120230000041982,Синевирська
659,2021-02-23,2023-04-10,1,UA21040090000072363,Жденіївська,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21040090000072363,Жденіївська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21120230000041982,Синевирська
659,2021-02-23,2023-04-10,1,UA21100090000012128,Костринська,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21040090000072363,Жденіївська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21120230000041982,Синевирська
659,2021-02-23,2023-04-10,1,UA21120190000082169,Міжгірська,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21040090000072363,Жденіївська
