hromada_code,hromada_name,year,budget_planned,budget_executed,budget_executed_2015
UA14160070000097326,Добропільська,2020,84659.272,80815.414,48392.4634730539
UA14160070000097326,Добропільська,2021,42766.848,42766.846,21709.05888324873
UA14160090000058463,Криворізька,2015,86.814,77.028,77.028
UA14160110000031920,Курахівська,2015,5178.852,5016.148,5016.148
UA14160130000011561,Мар’їнська,2015,2569.338,2438.592,2438.592
UA14160130000011561,Мар’їнська,2018,1049.65,1023.916,673.6289473684211
UA14160150000038750,Мирноградська,2018,56802.978,50001.14,32895.48684210526
UA14160150000038750,Мирноградська,2019,6446.322,6446.318,4003.9242236024843
UA14160170000023385,Новогродівська,2015,666.774,666.774,666.774
UA14160170000023385,Новогродівська,2016,41112.72,9689.314,8889.278899082568
UA14160170000023385,Новогродівська,2017,38413.634,22485.772,18133.687096774196
UA14160170000023385,Новогродівська,2018,15428.084,13672.976,8995.378947368421
UA14160190000059231,Очеретинська,2017,1291.307,1180.005,951.6169354838711
UA14160190000059231,Очеретинська,2018,1538.43,1474.934,970.3513157894737
UA14160190000059231,Очеретинська,2020,9309.638,9161.283,5485.798203592814
UA14160210000011148,Покровська,2015,2996.604,2996.604,2996.604
UA14160210000011148,Покровська,2017,25702.962,25702.962,20728.19516129032
UA14160210000011148,Покровська,2018,161865.118,132197.145,86971.80592105263
UA14160210000011148,Покровська,2019,60767.962,58614.696,36406.64347826087
UA14160230000060952,Селидівська,2015,4802.732,4598.4259999999995,4598.4259999999995
UA14160230000060952,Селидівська,2016,18608.444,16323.28,14975.48623853211
UA14160230000060952,Селидівська,2017,15080.586,11695.297999999999,9431.69193548387
UA14160230000060952,Селидівська,2018,65473.008,49554.038,32601.340789473685
UA14160230000060952,Селидівська,2019,15900.586,15722.024,9765.232298136645
UA14160230000060952,Селидівська,2020,73028.232,73028.232,43729.48023952096
UA14160230000060952,Селидівська,2021,28052.094,28052.094,14239.641624365482
UA14160250000075646,Удачненська,2017,6343.721,1000,806.4516129032259
UA14160250000075646,Удачненська,2018,5343.721,3704.173,2436.9559210526313
UA14160250000075646,Удачненська,2019,1639.548,845.156,524.9416149068322
UA14160270000099007,Шахівська,2016,728.18,727.739,667.6504587155963
UA18020010000059904,Андрушівська,2015,5222.34,5222.34,5222.34
UA18020030000035625,Бердичівська,2015,21464.510000000002,20380.95016,20380.95016
UA18020030000035625,Бердичівська,2016,14000,14000,12844.036697247706
UA18020030000035625,Бердичівська,2017,21430.532,21430.532,17282.687096774192
UA18020030000035625,Бердичівська,2018,5367.87,3580.37,2355.5065789473683
UA18020030000035625,Бердичівська,2019,1608.75,1563.73,971.2608695652174
UA18020030000035625,Бердичівська,2021,17000,17000,8629.441624365483
UA18020070000083539,Гришковецька,2016,1100,1100,1009.1743119266055
UA18020070000083539,Гришковецька,2017,6832.4,6654.278,5366.3532258064515
UA18020070000083539,Гришковецька,2018,5060.139,4304.387,2831.8335526315786
UA18020070000083539,Гришковецька,2019,17778.658,17480.517,10857.463975155279
UA18020090000092001,Краснопільська,2015,478.041,401.212,401.212
UA18020090000092001,Краснопільська,2017,2797.999,2752.003,2219.3572580645164
UA18020110000026941,Райгородоцька,2015,3078.841,2128.51141,2128.51141
UA18020110000026941,Райгородоцька,2019,0,0,0
UA18020130000096761,Ружинська,2015,1326.246,1177.934,1177.934
UA18020150000084693,Семенівська,2015,1507.311,1498.6819,1498.6819
UA18020150000084693,Семенівська,2018,4343.104,2895.113,1904.6796052631578
UA18020150000084693,Семенівська,2019,3032.438,2973.774,1847.0645962732917
UA18020150000084693,Семенівська,2020,1040.122,1040.122,622.8275449101797
UA18020170000036711,Червоненська,2017,2376.726,2376.726,1916.7145161290323
UA18020170000036711,Червоненська,2018,8296.336,5533.656000000001,3640.5631578947373
UA18020170000036711,Червоненська,2019,21095.559999999998,14345.904,8910.499378881987
UA18020170000036711,Червоненська,2020,9226.746,7774.146,4655.177245508982
UA18020190000022756,Швайківська,2021,6471.199,6416.264,3256.986802030457
UA18040010000031446,Андрушківська,2018,481.177,318.59,209.5986842105263
UA18040010000031446,Андрушківська,2019,5654.51,5507.304,3420.6857142857143
UA18040010000031446,Андрушківська,2020,113.974,50.28,30.107784431137727
UA18040030000089649,Березівська,2016,3403.977,3367.704,3089.6366972477063
UA18040070000059677,Високівська,2015,867.08,830.421,830.421
UA18040070000059677,Високівська,2016,3800.199,3781.052,3468.8550458715595
UA18040070000059677,Високівська,2017,944.788,944.787,761.9250000000001
UA18040070000059677,Високівська,2018,4248.61,2830.885,1862.4243421052633
UA18040070000059677,Високівська,2019,1416.487,1404.213,872.1819875776397
UA18040070000059677,Високівська,2020,526.978,526.97739,315.55532335329343
UA18040090000077574,Вишевицька,2016,2990.016,2980.521,2734.4229357798163
UA18040130000075048,Волицька,2015,803.47,803.47,803.47
UA18040190000029215,Житомирська,2015,76268.69,74126.56599999999,74126.56599999999
UA18040190000029215,Житомирська,2016,71754.36,66833.25702,61314.9146972477
UA18040190000029215,Житомирська,2017,127773.72399999999,126770.31,102234.12096774194
UA18040190000029215,Житомирська,2018,235686.146,156134.4848,102720.05578947368
UA18040190000029215,Житомирська,2019,209748.076,174930.456,108652.45714285714
UA18040190000029215,Житомирська,2020,103649.276,90932.784,54450.76886227545
UA18040190000029215,Житомирська,2021,162601.546,161520.1,81989.89847715736
UA18040210000044466,Квітнева,2015,681.662,627.149,627.149
UA18040210000044466,Квітнева,2017,2390.051,2390.05,1927.459677419355
UA18040210000044466,Квітнева,2019,1442.799,1008.074,626.1329192546583
UA18040210000044466,Квітнева,2020,291.998,287.947,172.4233532934132
UA18040250000068141,Коростишівська,2015,2225.756,1911.142,1911.142
UA18040250000068141,Коростишівська,2017,4582.118,4582.114,3695.253225806451
UA18040250000068141,Коростишівська,2018,1986.574,1325.044,871.7394736842106
UA18040250000068141,Коростишівська,2019,597.534,547.026,339.767701863354
UA18040270000050167,Курненська,2018,568.992,379.518,249.6828947368421
UA18040270000050167,Курненська,2019,170.527,170.527,105.91739130434782
UA18040290000063354,Любарська,2015,1654.9650000000001,1596.782,1596.782
UA18040290000063354,Любарська,2016,3161.029,3055.462,2803.1761467889905
UA18040290000063354,Любарська,2017,2579.713,2532.912,2042.6709677419353
UA18040310000093693,Миропільська,2017,2743.853,2743.852,2212.7838709677417
UA18040310000093693,Миропільська,2018,5779.441,3854.887,2536.109868421053
UA18040310000093693,Миропільська,2019,6759.723,1096.228,680.8869565217391
UA18040310000093693,Миропільська,2020,5430.748,5429.456,3251.1712574850303
UA18040330000027310,Новоборівська,2015,1367.147,1367.125,1367.125
UA18040330000027310,Новоборівська,2016,6057.078,5973.106,5479.913761467889
UA18040330000027310,Новоборівська,2018,4844.879,3199.263,2104.7782894736843
UA18040330000027310,Новоборівська,2019,2347.889,1445.486,897.8173913043478
UA18040330000027310,Новоборівська,2020,9601.593,9399.766,5628.602395209581
UA18040330000027310,Новоборівська,2021,7735.733,7735.7329899999995,3926.768015228426
UA18040350000040746,Новогуйвинська,2021,29500,29499.028,14974.125888324872
UA18040390000055900,Попільнянська,2016,5603.769,5603.543,5140.865137614678
UA18040390000055900,Попільнянська,2017,2298.007,2270.143,1830.7604838709678
UA18040430000080827,Пулинська,2017,955.992,881,710.483870967742
UA18040430000080827,Пулинська,2018,3714.413,2469.068,1624.3868421052632
UA18040430000080827,Пулинська,2019,5040.748,5040.747,3130.898757763975
UA18040430000080827,Пулинська,2020,24958.026,24957.849,14944.819760479042
UA18040450000079138,Радомишльська,2015,438.995,343.328,343.328
UA18040450000079138,Радомишльська,2017,9416.372,8801.002,7097.582258064516
UA18040450000079138,Радомишльська,2018,24903.234,16609.908,10927.571052631578
UA18040450000079138,Радомишльська,2019,5819.692,5581.416,3466.71801242236
UA18040450000079138,Радомишльська,2020,16895.012,16861.016,10096.416766467066
UA18040470000074046,Романівська,2018,2612.978,0,0
UA18040470000074046,Романівська,2019,4000.096,4000,2484.472049689441
UA18040490000014752,Станишівська,2017,621.635,621.1949999999999,500.96370967741933
UA18040490000014752,Станишівська,2020,8000,7934.782,4751.366467065868
UA18040530000045696,Тетерівська,2016,4567.845,4563.333,4186.544036697247
UA18040570000099817,Хорошівська,2016,554.585,554.585,508.79357798165137
UA18040570000099817,Хорошівська,2017,3614.952,3614.952,2915.283870967742
UA18040590000064402,Черняхівська,2015,10477.093,7999.664,7999.664
UA18040590000064402,Черняхівська,2016,5274.995,5200.304,4770.9211009174305
UA18040590000064402,Черняхівська,2017,1777.718,1777.718,1433.6435483870969
UA18040590000064402,Черняхівська,2018,4952.461,1690.814,1112.3776315789473
UA18040590000064402,Черняхівська,2019,3111.581,2980.555,1851.2763975155278
UA18040610000049084,Чуднівська,2015,2584.252,2519.06,2519.06
UA18040610000049084,Чуднівська,2020,10096.14,10096.138,6045.591616766468
UA18060050000027575,Горщиківська,2016,6409.922,6300.037,5779.850458715596
UA18060070000095797,Іршанська,2016,2997.723,2727.505,2502.2981651376144
UA18060070000095797,Іршанська,2020,10745.419,9200.76,5509.437125748504
UA18060090000061708,Коростенська,2015,3879.264,3624.69,3624.69
UA18060090000061708,Коростенська,2016,7078.412,6972.886,6397.143119266055
UA18060090000061708,Коростенська,2017,10447.853,10385.690999999999,8375.557258064515
UA18060090000061708,Коростенська,2018,10052.27,6697.254,4406.0881578947365
UA18060090000061708,Коростенська,2019,3453.535,300,186.33540372670805
UA18060090000061708,Коростенська,2020,416.472,416.472,249.38443113772456
UA18060110000061631,Лугинська,2016,1053.9,1053.9,966.8807339449542
UA18060130000061781,Малинська,2015,1249.2,1249.2,1249.2
UA18060130000061781,Малинська,2016,6019.6,4788.956,4393.5376146788985
UA18060130000061781,Малинська,2017,5867.77,5772.828,4655.506451612903
UA18060130000061781,Малинська,2018,18250.794,11138.973999999998,7328.272368421051
UA18060130000061781,Малинська,2019,65368.74,51232.324,31821.319254658385
UA18060130000061781,Малинська,2020,31581.77,21858.3,13088.802395209581
UA18060130000061781,Малинська,2021,10449.704,10449.704,5304.418274111675
UA18060150000038188,Народицька,2015,332.864,331.724,331.724
UA18060170000069581,Овруцька,2016,4871.17,4786.8699799999995,4391.623834862385
UA18060170000069581,Овруцька,2018,6266.732,4177.404,2748.292105263158
UA18060170000069581,Овруцька,2019,1880.396,1880.396,1167.9478260869564
UA18060170000069581,Овруцька,2020,8931.252,8910.116,5335.39880239521
UA18060190000071101,Олевська,2015,8255.888,7290.047,7290.047
UA18060190000071101,Олевська,2016,4154.504,4028.404,3695.7834862385316
UA18060190000071101,Олевська,2017,5961.62,5936.368,4787.393548387097
UA18060190000071101,Олевська,2018,1129.454,737.022,484.8828947368421
UA18060190000071101,Олевська,2019,10000,7874.156,4890.780124223602
