"hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","square","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_popultaion_2022","urban_popultaion_2022.x","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total_2021","income_transfert_2021","income_military_2021","income_pdfo_2021","income_unified_tax_2021","income_property_tax_2021","income_excise_duty_2021","income_own_2021","own_income_prop_2021","transfert_prop_2021","military_tax_prop_2021","pdfo_prop_2021","unified_tax_prop_2021","property_tax_prop_2021","excise_duty_prop_2021","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_adapt","dfrr_executed","turnout_2020","sex_head","age_head","education_head","incumbent","rda","not_from_here","party","enterpreuner","unemployed","priv_work","polit_work","communal_work","ngo_work","party_national_winner","no_party","male","high_educ","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","urban_popultaion_2022.y","declarations_pct","urban_declarations_pct","train_station"
"UA05020210000033427","Погребищенська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","міська","Погребищенська міська громада",0,"UA05020210010023649","Погребище",49.4848166,29.2579157,79.5,60,1202.3,210.532016647173,340.288407927601,221.574163902028,NA,NA,NA,NA,NA,1,NA,0,27074,9209,0.340141833493389,2.563e+09,"Бюджет Погребищенської міської територіальної громади","Vinnytsia","Center","C",102698.67563,47503.32245,394.52077,25417.95919,7153.95952,17753.52186,2144.95203,55195.35318,2.8,2.2,0,1.28,0.37,0.91,0.1,0.29,0.19,0.08,61010.72172,104341.24818,43330.52646,16.6376077935972,-0.681385984686045,0.945678844504982,-1.62706482919103,14788.686,0.454934311029636,"male",61,"higher",0,1,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,3,1,1,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,23870,12918,10952,0.54,0.46,12328,11542,0.52,0.48,7039,0.29,17015,0.71,9209,0.881657678953978,1.33869041155391,0
"UA05020230000029909","Стрижавська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Стрижавська селищна громада",0,"UA05020230010011069","Стрижавка",49.3097584,28.4730593,14.2,13,240.3,234.88397448113,388.741657791026,167.082181036961,NA,NA,NA,NA,NA,NA,1,0,19146,9000,0.470072077718584,2.566e+09,"Бюджет Стрижавської селищної територіальної громади","Vinnytsia","Center","C",71637.43197,30393.637,1943.06382,22211.74716,4580.08685,5566.18931,6319.72912,41243.79497,2.96,2.04,0.14,1.57,0.34,0.41,0.45,-0.16,0.0299999999999999,-0.22,35142.54311,66108.79531,30966.2522,36.5662982503194,-22.6551519282879,-21.1809405939079,-1.47421133438005,81093.5772,0.423255813953488,"male",50,"higher",0,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,14865,8035,6830,0.54,0.46,10223,4642,0.69,0.31,4920,0.33,10958,0.74,9000,0.776402381698527,1.13588888888889,0
"UA05020250000055470","Сутисківська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Сутисківська селищна громада",0,"UA05020250010092635","Сутиски",49.0453739,28.418232,32.5,3,63.2,264.515041503581,414.809351796543,143.670821141693,NA,NA,NA,NA,NA,NA,NA,0,6623,5877,0.887362222557753,2.543e+09,"Бюджет Сутисківської селищної територіальної громади","Vinnytsia","Center","C",21637.79412,14551.421,0,3534.87123,1377.76624,1014.84539,892.44137,7086.37312,1.73,3.27,0,0.84,0.35,0.25,0.21,-0.27,-0.05,-0.15,6221.97779,17892.0076,11670.02981,29.9114485619458,-20.189194353774,-11.1079881446513,-9.08120620912272,31095.224,0.292014765883039,"male",80,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,2,1,1,0,0,0,0,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,NA,6029,3268,2761,0.54,0.46,6029,0,1,0,1692,0.28,4362,0.72,5877,0.910312547184056,1.02586353581759,0
"UA05020270000044358","Тиврівська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Тиврівська селищна громада",0,"UA05020270010097237","Тиврів",49.0139727,28.507999,31.7,26,420.4,267.501820531641,413.947308737551,146.113392807869,NA,NA,NA,NA,NA,NA,1,0,10978,3879,0.353343049735835,2.567e+09,"Бюджет Тиврівської селищної територіальної громади","Vinnytsia","Center","C",57717.57045,26951.54684,411.12591,20704.87528,2489.63369,4222.88204,1419.04226,30766.02361,2.78,2.22,0.05,1.83,0.23,0.4,0.13,-0.32,0.0600000000000001,-0.31,26565.09591,45271.34891,18706.253,58.8055066781278,-14.7484971116073,-29.9093218528978,15.1608247412905,NA,0.486148648648649,"male",50,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,13853,7386,6467,0.53,0.47,11279,2574,0.81,0.19,4537,0.33,9849,0.71,3879,1.26188741118601,2.90770817220933,0
"UA05020290000092626","Турбівська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Турбівська селищна громада",0,"UA05020290010087426","Турбів",49.339939,28.7260729,39.7,22,391.5,230.54870060949,375.151861251033,182.356502164877,NA,NA,NA,NA,NA,NA,1,0,15256,6084,0.398793917147352,2.568e+09,"Бюджет Турбівської селищної територіальної громади","Vinnytsia","Center","C",52127.64501,30288.043,0,11006.67266,3744.87561,4212.76825,1639.19691,21839.60201,2.21,2.79,0,1.09,0.4,0.43,0.16,-0.19,0.0399999999999999,-0.15,21811.61713,53145.32337,31333.70624,61.8655012863067,-4.27377197956267,-4.13550664331871,-0.138265336243959,2599.967,0.446109193598996,"male",39,"higher",0,0,1,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,14048,7799,6249,0.56,0.44,8881,5167,0.63,0.37,4311,0.31,10015,0.71,6084,0.920818038804405,1.45973044049967,0
"UA05020310000080026","Якушинецька","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","сільська","Якушинецька сільська громада",0,"UA05020310010019628","Якушинці",49.259651,28.36672,13.5,17,279.1,241.17737924118,397.854732717814,157.766658113354,NA,NA,NA,NA,NA,NA,1,0,16371,0,0,2.523e+09,"Бюджет Якушинецької сільської територіальної громади","Vinnytsia","Center","C",67035.15377,21287.911,1028.05982,20065.42934,6455.90342,7079.75046,9154.83448,45747.24277,3.48,1.52,0.08,1.5,0.51,0.55,0.69,0.05,0.1,-0.12,45526.51145,70078.15238,24551.64093,43.6593284656827,1.83726955920653,-12.3896352642785,14.226904823485,1080,0.408486478410279,"male",56,"higher",1,0,0,"Українська стратегія Гройсмана",0,1,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,"2017-02-19",2017,1830.91666666667,1,0,0,0,0,NA,10744,5702,5042,0.53,0.47,0,10744,0,1,3600,0.34,7602,0.71,0,0.656282450674974,NA,0
"UA05040010000022470","Бершадська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","міська","Бершадська міська громада",0,"UA05040010010024726","Бершадь",48.36594,29.51889,159.5,29,870.5,330.172450220319,373.437589183894,176.329612169249,NA,NA,NA,NA,NA,NA,NA,0,42017,12205,0.290477663802747,2.548e+09,"Бюджет Бершадської міської територіальної громади","Vinnytsia","Center","C",143708.83192,70532.06635,1053.56532,43305.42174,10876.51871,8721.60365,5282.53096,73176.76557,2.62,2.38,0.04,1.52,0.42,0.32,0.2,0.06,0.14,-0.09,65132.071,138345.17449,73213.10349,19.6597785925296,-15.6378464054913,-12.1660759623835,-3.47177044310782,1727.66043,0.332475225599291,"male",39,"higher",0,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,1,3,1,1,1,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,39338,21371,17967,0.54,0.46,23706,15632,0.6,0.4,11672,0.3,28873,0.73,12205,0.936240093295571,1.94231872183531,0
"UA05040030000050131","Гайсинська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","міська","Гайсинська міська громада",0,"UA05040030010071792","Гайсин",48.8120874,29.3893874,97.6,43,660.4,284.035826170787,401.254015833782,187.723391295717,NA,NA,NA,NA,NA,NA,1,0,43573,25698,0.589768893580887,2.55e+09,"Бюджет Гайсинської міської територіальної громади","Vinnytsia","Center","C",162691.77311,61701.75572,7604.80912,58560.63189,10241.39978,17771.47059,8555.43148,100990.01739,3.19,1.81,0.24,1.83,0.35,0.58,0.26,1.42,0.22,1.08,361914.07744,421464.67744,59550.6,21.9319423902778,7.04403465244909,1.21663192390593,5.82740272854316,29321,0.327203846714265,"male",78,"higher",1,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,11,2,1,1,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,10350,42007,22760,19247,0.54,0.46,34728,7279,0.83,0.17,13127,0.31,30213,0.72,25698,0.964060312578891,1.35138921316834,1
"UA05040050000080930","Дашівська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Дашівська селищна громада",0,"UA05040050010044288","Дашів",49.0062062,29.4416807,86.6,24,446.3,262.208699617092,380.176006555811,201.843667660907,NA,NA,NA,NA,NA,NA,1,0,14273,3762,0.263574581377426,2.509e+09,"Бюджет Дашівської селищної територіальної громади","Vinnytsia","Center","C",49044.24584,29052.066,0,9440.67165,2497.4589,5368.41853,565.67478,19992.17984,2.1,2.9,0,1,0.28,0.56,0.06,0.07,0.13,-0.04,17777.00053,46237.07576,28460.07523,30.7329011564974,-14.7456114515031,-3.83221276240981,-10.9133986890933,NA,0.53100673489023,"male",53,"higher",1,0,0,"Українська стратегія Гройсмана",0,1,0,0,0,0,0,0,1,1,NA,3,0,1,1,1,0,0,0,"2016-10-02",2016,1970.91666666667,1,0,0,0,0,NA,11312,6074,5238,0.54,0.46,6338,4974,0.56,0.44,3810,0.34,7653,0.68,3762,0.792545365375184,1.68474215842637,0
"UA05040070000093188","Джулинська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Джулинська сільська громада",0,"UA05040070010086984","Джулинка",48.4439535,29.7482193,169.5,16,416.1,318.50522294313,370.114077375008,195.234712642475,NA,NA,NA,NA,NA,NA,NA,0,12553,0,0,2.516e+09,"Бюджет Джулинської сільської територіальної громади","Vinnytsia","Center","C",48372.95027,30733.604,0,9025.72342,2705.42026,4035.95076,416.93705,17639.34627,1.95,3.05,0,0.96,0.33,0.47,0.05,0.38,0.19,-0.03,16799.36752,45236.62761,28437.26009,11.5684899974794,-18.8578550514421,-7.49464251565406,-11.3632125357881,270,0.406980016887138,"male",55,"higher",1,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2016-10-02",2016,1970.91666666667,1,0,0,0,0,NA,10037,5376,4661,0.54,0.46,0,10037,0,1,2946,0.29,7261,0.72,0,0.799569823946467,NA,0
"UA05040090000093950","Краснопільська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Краснопільська сільська громада",0,"UA05040090010040066","Краснопілка",48.797123,29.720028,122.3,13,326.9,280.289700300321,392.918984976103,208.727484759499,NA,NA,NA,NA,NA,NA,1,0,7466,0,0,2.531e+09,"Бюджет Краснопільської сільської територіальної громади","Vinnytsia","Center","C",26839.99634,11748.6,0,7871.48467,2155.82989,3819.28079,338.52648,15091.39634,2.94,2.06,0,1.53,0.44,0.72,0.06,0.84,0.23,0.55,28946.78456,40929.64628,11982.86172,9.59794120396245,-16.9347194211134,-14.9198887577276,-2.01483066338583,12620.734,0.626329998411942,"female",55,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,0,0,0,0,873,4499,2468,2031,0.55,0.45,0,4499,0,1,1209,0.27,3209,0.71,0,0.602598446289847,NA,1
"UA05040110000042036","Кунківська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Кунківська сільська громада",0,"UA05040110010046954","Кунка",48.820564,29.268541,87.1,11,175.4,284.36782953629,404.296575040433,180.433236049719,NA,NA,NA,NA,NA,NA,1,0,4064,0,0,2.524e+09,"Бюджет Кунківської сільської територіальної громади","Vinnytsia","Center","C",14844.70784,6342.2,0,5614.35442,635.73352,1496.67798,546.95453,8502.50784,2.98,2.02,0,1.95,0.23,0.53,0.2,2.96,0.23,1.88,22803.39008,28334.18677,5530.79669,34.3763705023939,-13.2401126093882,1.83717075880885,-15.077283368197,NA,0.571047957371226,"male",53,"non-higher",1,0,0,"Європейська солідарність",0,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,"2017-02-19",2017,1830.91666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA05040130000025322","Ладижинська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","міська","Ладижинська міська громада",0,"UA05040130010040578","Ладижин",48.6810505,29.2567642,108.9,6,123.8,299.892310222564,413.103555276896,172.476987792374,NA,NA,NA,NA,NA,NA,1,0,24594,22459,0.913190208994064,2.556e+09,"Бюджет Ладижинської міської територіальної громади","Vinnytsia","Center","C",159855.39388,28071.8342,1681.70818,90755.84328,5911.70738,9822.64105,6812.77022,131783.55968,4.16,0.84,0.05,2.92,0.19,0.34,0.22,-0.0399999999999999,0.0399999999999999,-0.13,139958.71331,162827.69266,22868.97935,11.8025950375946,17.3696568323863,-7.23486143341119,24.6045182657975,NA,0.371460864651031,"male",70,"higher",1,0,0,"Наш край",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,1,"2020-08-16",2020,556.916666666667,0,0,0,0,0,804,21893,11678,10215,0.53,0.47,21887,6,1,0,7073,0.32,15840,0.72,22459,0.890176465804668,0.974531368271072,1
"UA05040150000077146","Ободівська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Ободівська сільська громада",0,"UA05040150010062907","Ободівка",48.38597215,29.2002169047852,147.8,10,326.7,332.784898963114,389.626486492687,157.065596092209,NA,NA,NA,NA,NA,NA,NA,0,9636,0,0,2.56e+09,"Бюджет Ободівської сільської територіальної громади","Vinnytsia","Center","C",29875.52657,18160.237,0,5826.08209,1665.27613,2815.63552,714.35283,11715.28957,2.03,2.97,0,0.98,0.31,0.51,0.11,0.06,0.1,-0.08,11162.6789,30064.3732,18901.6943,23.7936181583103,-24.1039719088668,-12.3616699771824,-11.7423019316844,4853.54755,0.479711328976035,"male",59,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,7336,4026,3310,0.55,0.45,0,7336,0,1,2013,0.27,5282,0.72,0,0.761311747613117,NA,0
"UA05040170000093514","Ольгопільська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Ольгопільська сільська громада",0,"UA05040170010063746","Ольгопіль",48.184544,29.486103,171,5,234.7,350.429489658805,358.912009261596,163.786060628727,NA,NA,NA,1,NA,NA,NA,0,6094,0,0,2.561e+09,"Бюджет Ольгопільської сільської територіальної громади","Vinnytsia","Center","C",20142.5586,12572.149,0,3837.69397,1151.9758,1957.18692,47.35442,7570.4096,1.93,3.07,0,0.99,0.3,0.49,0.01,0.03,0.08,-0.09,6394.3034,19188.1294,12793.826,40.9090630582176,-39.5154705191258,-6.24248389850215,-33.2729866206237,NA,0.430209171359614,"male",35,"higher",0,0,1,"Самовисування",1,0,0,0,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,4066,2209,1857,0.54,0.46,0,4066,0,1,1310,0.32,2835,0.7,0,0.66721365277322,NA,0
"UA05040190000039450","Райгородська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Райгородська сільська громада",0,"UA05040190010066703","Райгород",48.875095,29.082228,69.1,20,292.4,278.817034469601,405.240490402221,171.818390524568,NA,NA,NA,NA,NA,NA,1,0,7035,2155,0.306325515280739,2.519e+09,"Бюджет Райгородської сільської територіальної громади","Vinnytsia","Center","C",27344.57763,15982.028,0,5485.8725,1242.7851,3670.51644,256.97309,11362.54963,2.17,2.83,0,1.03,0.23,0.71,0.05,0.05,0.12,-0.1,9503.93847,23669.72947,14165.791,48.6012303124679,-26.3168839298314,-22.7849876758522,-3.53189625397916,435.1,0.559664165773491,"male",34,"higher",0,0,1,"Самовисування",0,0,0,0,1,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2016-10-02",2016,1970.91666666667,1,0,0,0,0,100309,3842,2119,1723,0.55,0.45,2205,1637,0.57,0.43,1072,0.28,2722,0.71,2155,0.546126510305615,1.02320185614849,1
"UA05040210000068217","Соболівська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Соболівська сільська громада",0,"UA05040210010098703","Соболівка",48.6148597,29.4832744,140.3,12,292.8,303.657180151538,397.191362614358,184.866153574248,NA,NA,NA,NA,NA,NA,1,0,7734,0,0,2.54e+09,"Бюджет Соболівської сільської територіальної громади","Vinnytsia","Center","C",33517.81271,14776.611,0,4437.07411,1778.47707,1969.08008,92.35951,18741.20171,2.61,2.39,0,0.75,0.32,0.34,0,0.38,0.17,0.09,10175.70821,21000.2373,10824.52909,50.7636937408235,-11.0972605807355,-64.8123712588859,53.7151106781504,NA,0.427364056769255,"female",54,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA05040230000017028","Теплицька","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Теплицька селищна громада",0,"UA05040230010056657","Теплик",48.6636,29.74686,135.3,31,460,294.497611155113,389.394407230245,204.899374710383,NA,NA,NA,NA,NA,NA,1,0,16893,6076,0.359675605280294,2.538e+09,"Бюджет Теплицької селищної територіальної громади","Vinnytsia","Center","C",86114.66187,34053.70329,531.96079,23645.77892,5065.31481,3472.83915,627.15965,52060.95858,2.98,2.02,0.04,1.45,0.36,0.23,0.03,0.22,0.18,0.03,29505.78219,54841.72615,25335.94396,15.9622394091819,-13.857467036491,-65.318342388796,51.460875352305,9292.352,0.401589199071795,"male",47,"higher",1,0,0,"Батьківщина",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,164,18125,9921,8204,0.55,0.45,17270,855,0.95,0.05,5209,0.29,13185,0.73,6076,1.0729296158172,2.84233048057933,1
"UA05040250000027965","Тростянецька","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Тростянецька селищна громада",0,"UA05040250010017575","Тростянець",48.51227,29.2226589,126.1,26,530.4,318.704933720123,399.595682641118,162.905851762863,NA,NA,NA,NA,NA,NA,NA,0,23487,7257,0.308979435432367,2.535e+09,"Бюджет Тростянецької селищної територіальної громади","Vinnytsia","Center","C",94005.7624,39544.40461,645.2769,34843.65946,5572.96372,8627.21034,2548.40537,54461.35779,2.97,2.03,0.05,1.89,0.31,0.49,0.14,0.36,0.19,0.19,64209.07744,96592.72229,32383.64485,18.6403787237855,-0.535166708293011,-2.10775439627269,1.57258768797968,8903.5,0.371322390833075,"female",58,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,"2018-02-18",2018,1466.91666666667,1,0,0,0,0,NA,20945,11509,9436,0.55,0.45,15456,5489,0.74,0.26,6196,0.3,15246,0.73,7257,0.891769915272278,2.12980570483671,0
"UA05040270000051651","Чечельницька","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Чечельницька селищна громада",0,"UA05040270010051165","Чечельник",48.2126987,29.3598689,162.5,17,524.8,349.28357272551,367.240008066087,157.234271165644,NA,NA,NA,1,NA,NA,NA,0,13228,4785,0.361732688237073,2.571e+09,"Бюджет Чечельницької селищної територіальної громади","Vinnytsia","Center","C",45609.15702,25365.05701,396.58968,11336.10729,3488.95758,3185.52319,1166.02331,20244.10001,2.29,2.71,0.05,1.28,0.39,0.37,0.13,-0.15,0.0700000000000001,-0.23,21371.27643,42899.34383,21528.0674,37.3551057947325,-18.569730617942,-7.91386346935742,-10.6558671485846,99.99968,0.376645626690712,"female",51,"higher",1,0,0,"Батьківщина",0,0,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,8076,10336,5606,4730,0.54,0.46,8476,1860,0.82,0.18,2549,0.25,7704,0.75,4785,0.781372845479286,1.77136886102403,1
"UA05060010000053179","Барська","UA05060000000061926","Жмеринський","UA05000000000010236","Вінницька","міська","Барська міська громада",0,"UA05060010010059821","Бар",49.077621,27.6813781,70.7,70,766.4,266.529919928747,444.394133922037,111.72330654807,NA,NA,NA,NA,NA,NA,1,0,39667,15337,0.386643809715885,2.505e+09,"Бюджет Барської міської територіальної громади","Vinnytsia","Center","C",135806.06499,70046.72139,3580.66085,41501.59625,8452.17753,7374.2071,4532.89956,65759.3436,2.53,2.47,0.14,1.58,0.34,0.29,0.17,0.48,0.24,0.21,95062.23692,164948.2487,69886.01178,26.0918411859039,8.81284573182997,-10.8463980864122,19.6592438182422,1000,0.399577534072166,"male",46,"higher",0,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,26,1,0,0,0,1,0,0,0,"2016-10-09",2016,1963.91666666667,1,0,0,0,0,4232,41978,22799,19179,0.54,0.46,24684,17294,0.59,0.41,13496,0.32,30263,0.72,15337,1.05826001462173,1.60944122057769,1
"UA05060030000026125","Джуринська","UA05060000000061926","Жмеринський","UA05000000000010236","Вінницька","сільська","Джуринська сільська громада",0,"UA05060030010076661","Джурин",48.681271,28.292053,84,16,337.1,305.703342508825,453.492559025535,110.968323359512,NA,NA,NA,NA,NA,NA,NA,0,12609,0,0,2.552e+09,"Бюджет Джуринської сільської територіальної громади","Vinnytsia","Center","C",35383.45611,25122.21,0,5653.05019,1867.01086,2383.96009,77.39714,10261.24611,1.54,3.46,0,0.81,0.3,0.37,0,-0.08,0.06,-0.07,9613.26663,34946.98558,25333.71895,32.225688089484,-15.8069613706382,-2.7068568614022,-13.100104509236,10664.13143,0.382387517366677,"female",66,"higher",0,0,1,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,7848,4282,3566,0.55,0.45,0,7848,0,1,2184,0.28,5640,0.72,0,0.622412562455389,NA,0
"UA05060050000058111","Жмеринська","UA05060000000061926","Жмеринський","UA05000000000010236","Вінницька","міська","Жмеринська міська громада",0,"UA05060050010030599","Жмеринка",49.0354593,28.1147317,50.5,34,531.7,268.409376626832,428.790097626997,127.008580422195,NA,NA,NA,NA,NA,NA,1,0,48271,38136,0.790039568270804,2.542e+09,"Бюджет Жмеринської міської територіальної громади","Vinnytsia","Center","C",197318.00196,61752.12667,1298.52167,91017.03008,9696.70898,23846.64974,5686.26325,135565.87529,3.51,1.49,0.04,2.34,0.27,0.62,0.15,-0.14,0.08,-0.15,144469.3532,208214.17713,63744.82393,22.8745090468829,5.19987982028749,-0.61538067080581,5.8152604910933,37652.958,0.37013034296949,"male",61,"higher",1,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,39,1,1,0,0,0,1,1,0,"2019-08-20",2019,918.916666666667,1,0,0,0,0,115511,50958,27514,23444,0.54,0.46,48076,2882,0.94,0.06,17090,0.34,36726,0.72,38136,1.05566489196412,1.26064610866373,1
"UA05060070000012952","Копайгородська","UA05060000000061926","Жмеринський","UA05000000000010236","Вінницька","селищна","Копайгородська селищна громада",0,"UA05060070010088900","Копайгород",48.85654,27.7985,77,21,307.1,291.069375535981,458.614282073345,96.7599804214902,NA,NA,NA,NA,NA,NA,1,0,7825,1206,0.154121405750799,2.554e+09,"Бюджет Копайгородської селищної територіальної громади","Vinnytsia","Center","C",26116.20687,18236.813,0,4572.96166,1054.96612,1996.80726,65.19329,7879.39387,1.6,3.4,0,0.91,0.22,0.4,0,0.17,0.14,-0.02,6753.6614,22957.3484,16203.687,-8.36700845844573,-14.4856826600882,-9.10256831773872,-5.38311434234951,NA,0.470321115796302,"female",57,"higher",1,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,441,4889,2717,2172,0.56,0.44,3624,1265,0.74,0.26,1422,0.29,3401,0.7,1206,0.624792332268371,3.00497512437811,1
"UA05060090000058521","Мурафська","UA05060000000061926","Жмеринський","UA05000000000010236","Вінницька","сільська","Мурафська сільська громада",0,"UA05060090010019738","Мурафа",48.768875,28.215824,77.9,8,191.6,296.669995582277,448.499754422405,112.177007269318,NA,NA,NA,NA,NA,NA,NA,0,11380,0,0,2.522e+09,"Бюджет Мурафської сільської територіальної громади","Vinnytsia","Center","C",40868.50946,27510.695,0,7744.39113,1503.52315,2764.41586,846.09873,13357.81446,1.76,3.24,0,0.98,0.22,0.39,0.1,0.48,0.22,0.08,13598.12024,42719.77945,29121.65921,34.9029183524936,5.39113012050929,-6.68115568974709,12.0722858102564,800,0.410498793242156,"male",49,"higher",0,0,0,"Українська стратегія Гройсмана",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"2017-02-19",2017,1830.91666666667,1,0,0,0,0,NA,10449,5582,4867,0.53,0.47,0,10449,0,1,3821,0.37,7561,0.72,0,0.918189806678383,NA,0
"UA05060110000027268","Северинівська","UA05060000000061926","Жмеринський","UA05000000000010236","Вінницька","сільська","Северинівська сільська громада",0,"UA05060110010047621","Северинівка",49.047089,27.93755,56.9,19,223.1,269.560133348276,435.559572605555,119.565364249199,NA,NA,NA,NA,NA,NA,1,0,7708,0,0,2.52e+09,"Бюджет Северинівської сільської територіальної громади","Vinnytsia","Center","C",26250.02377,17371.353,0,4983.50935,1052.35862,1776.28838,206.20796,8878.67077,1.77,3.23,0,0.95,0.23,0.36,0.04,0.9,0.27,0.41,19555.56854,36122.83954,16567.271,30.8372956472123,2.00178367003312,-10.5367032712428,12.538486941276,3135.972,0.494788564621799,"male",51,"higher",0,1,0,"Слуга народу",0,0,0,1,0,0,1,0,1,1,NA,0,0,0,0,0,0,0,0,"2016-10-09",2016,1963.91666666667,1,0,0,0,0,NA,4472,2494,1978,0.56,0.44,0,4472,0,1,1365,0.31,3041,0.68,0,0.580176440062273,NA,0
